"gameId","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","gameClock_mod","timeCategory","estadio","diferencia","yardlineSide_mod","truth","estimate","probabilidades"
2022091110,4,3,3,25,85,15,"0-3 min","local",-30,"rival",0,1,0.921721411629878
2022110608,2,3,4,46,64,5.96666666666667,"9-12 min","local",-3,"ARI",1,1,0.651264323906242
2022110608,1,3,2,22,88,6.41666666666667,"6-9 min","local",-3,"rival",1,1,0.874508928677101
2022110608,2,1,10,43,67,1.26666666666667,"12-15 min","local",-3,"ARI",1,1,0.834544220223407
2022100203,4,1,10,31,79,9.21666666666667,"3-6 min","visitante",10,"rival",0,0,0.573297592141098
2022101609,2,1,10,49,59,5.21666666666667,"9-12 min","visitante",-3,"ARI",0,0,0.232608377639531
2022091110,3,1,10,26,84,14.8833333333333,"0-3 min","local",-16,"ARI",0,1,0.612506983792568
2022092510,4,2,8,40,50,3.85,"9-12 min","local",-11,"ARI",1,1,0.932163112410007
2022091110,3,1,10,48,62,1.91666666666667,"12-15 min","local",-30,"ARI",1,0,0.262502161273463
2022101609,1,3,4,25,85,13.75,"0-3 min","visitante",0,"ARI",0,1,0.914017217799975
