"","gameId","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","offenseFormation","receiverAlignment","gameClock_mod","timeCategory","estadio","nflId_41292","nflId_41532","nflId_42344","nflId_42356","nflId_43336","nflId_44844","nflId_44879","nflId_45244","nflId_47831","nflId_52432","nflId_52513","nflId_48415","nflId_52942","nflId_53098","nflId_54476","nflId_52762","nflId_53932","nflId_37101","nflId_43525","nflId_46160","nflId_43383","nflId_52666","nflId_37110","nflId_44009","nflId_40129","nflId_53635","nflId_55125","nflId_46542","nflId_53515","nflId_42350","nflId_55133","nflId_43439","diferencia","yardlineSide_mod","isDropback"
"23",2022101605,1,2,10,30,80,"I_FORM","2x1",7.56666666666667,"6-9 min","local",0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,7,"NO",FALSE
"24",2022100200,3,1,10,43,67,"SINGLEBACK","2x2",8.13333333333333,"6-9 min","local",0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,-9,"NO",FALSE
"25",2022101605,3,3,8,27,83,"SHOTGUN","2x2",14.2666666666667,"0-3 min","local",0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,6,"NO",TRUE
"26",2022091804,1,1,10,25,85,"SINGLEBACK","2x2",4.35,"9-12 min","local",0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"NO",FALSE
"27",2022101605,4,1,10,42,52,"SHOTGUN","2x2",1.18333333333333,"12-15 min","local",0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,-4,"NO",TRUE
"28",2022101605,4,3,10,41,69,"SHOTGUN","2x2",0.65,"12-15 min","local",0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,-4,"rival",TRUE
"29",2022091804,4,4,10,23,33,"SHOTGUN","2x2",0.133333333333333,"12-15 min","local",1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,"NO",TRUE
"30",2022091804,3,1,10,32,42,"SINGLEBACK","2x2",2.75,"12-15 min","local",0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rival",FALSE
"31",2022100906,1,2,8,40,50,"EMPTY","3x2",10.45,"3-6 min","local",0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"rival",FALSE
"32",2022100200,2,2,3,47,57,"SHOTGUN","3x1",15,"0-3 min","local",1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-7,"NO",FALSE
"33",2022092500,2,2,3,11,99,"SHOTGUN","3x1",0.7,"12-15 min","visitante",1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,"rival",TRUE
"34",2022100200,3,1,10,20,90,"SINGLEBACK","2x2",14.9166666666667,"0-3 min","local",0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,-6,"NO",TRUE
"35",2022100906,4,3,4,38,48,"SHOTGUN","2x2",3.16666666666667,"9-12 min","local",0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,7,"NO",TRUE
"36",2022102000,2,1,10,25,35,"SINGLEBACK","3x1",13.25,"0-3 min","visitante",0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,"NO",FALSE
"37",2022100906,1,3,1,46,56,"SHOTGUN","1x1",11.6,"3-6 min","local",0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,"rival",FALSE
"38",2022100200,4,1,10,43,67,"SINGLEBACK","2x2",2.71666666666667,"12-15 min","local",0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,-3,"rival",FALSE
"39",2022102000,4,2,4,17,27,"SHOTGUN","2x2",11.3333333333333,"3-6 min","visitante",0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,-18,"rival",TRUE
"41",2022103006,2,1,15,16,94,"SHOTGUN","3x1",7.38333333333333,"6-9 min","local",0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,10,"rival",TRUE
"42",2022091804,1,2,7,28,82,"SHOTGUN","3x1",3.73333333333333,"9-12 min","local",1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"NO",TRUE
"43",2022091804,3,1,10,36,74,"EMPTY","3x2",6.03333333333333,"6-9 min","local",0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NO",FALSE
"44",2022091804,2,3,5,36,46,"SHOTGUN","3x1",1.55,"12-15 min","local",1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"NO",TRUE
"45",2022092500,3,1,10,38,48,"I_FORM","2x1",5.1,"9-12 min","visitante",0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-13,"NO",FALSE
"46",2022102000,2,1,10,25,35,"SHOTGUN","2x2",1.83333333333333,"12-15 min","visitante",0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,-6,"NO",TRUE
"47",2022092500,3,3,11,10,20,"SHOTGUN","3x1",0.3,"12-15 min","visitante",0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-13,"NO",TRUE
"48",2022102000,4,2,10,22,32,"SHOTGUN","3x1",4.66666666666667,"9-12 min","visitante",0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,-18,"rival",TRUE
"49",2022100906,2,2,6,9,101,"SHOTGUN","3x1",3.65,"9-12 min","local",0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"rival",FALSE
"50",2022092500,3,3,11,19,91,"SHOTGUN","3x1",7.96666666666667,"6-9 min","visitante",0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-13,"rival",TRUE
"51",2022092500,4,1,10,25,85,"SHOTGUN","3x1",12.1,"0-3 min","visitante",0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-12,"NO",TRUE
"52",2022103006,3,1,15,31,41,"SINGLEBACK","2x2",13.4,"0-3 min","local",0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,17,"NO",TRUE
"53",2022100200,1,1,10,40,70,"SINGLEBACK","2x2",0.166666666666667,"12-15 min","local",0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,-7,"NO",FALSE
"54",2022092500,4,1,10,34,44,"SHOTGUN","3x1",13.2166666666667,"0-3 min","visitante",0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-13,"rival",TRUE
"55",2022100906,4,2,3,30,40,"SINGLEBACK","2x2",13.4833333333333,"0-3 min","local",0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,6,"NO",FALSE
"56",2022091100,1,1,10,30,40,"SHOTGUN","3x1",4.26666666666667,"9-12 min","visitante",1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"rival",TRUE
"57",2022102000,1,1,10,22,32,"SINGLEBACK","2x2",4.2,"9-12 min","visitante",0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,4,"rival",FALSE
"58",2022091100,2,3,6,29,39,"SHOTGUN","3x1",11.0333333333333,"3-6 min","visitante",1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,"NO",TRUE
"59",2022102000,1,1,10,39,71,"SINGLEBACK","2x2",9.66666666666667,"3-6 min","visitante",0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,4,"NO",FALSE
"60",2022103006,2,1,10,45,65,"SHOTGUN","2x2",0.966666666666667,"12-15 min","local",0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,17,"rival",TRUE
"61",2022102000,1,1,10,25,85,"SHOTGUN","2x2",15,"0-3 min","visitante",0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"NO",TRUE
"62",2022102000,4,1,10,37,73,"SHOTGUN","2x2",5.78333333333333,"9-12 min","visitante",0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,-18,"NO",TRUE
"63",2022091100,4,1,10,20,30,"SHOTGUN","3x1",0.8,"12-15 min","visitante",1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,"NO",TRUE
"64",2022092500,3,2,3,47,63,"PISTOL","3x1",11.25,"3-6 min","visitante",0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-13,"rival",FALSE
"65",2022100200,2,3,8,47,63,"SHOTGUN","2x2",13.25,"0-3 min","local",1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,-7,"rival",TRUE
"66",2022092500,2,1,10,25,35,"PISTOL","2x2",14.15,"0-3 min","visitante",0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-10,"NO",TRUE
"67",2022092500,4,1,10,1,109,"SHOTGUN","3x1",0.283333333333333,"12-15 min","visitante",0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-8,"NO",TRUE
"68",2022100906,4,2,9,45,55,"EMPTY","3x2",10.2333333333333,"3-6 min","local",0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6,"NO",TRUE
"69",2022092500,3,2,3,42,52,"I_FORM","2x1",12.45,"0-3 min","visitante",0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-13,"NO",FALSE
"70",2022091804,2,3,4,39,71,"SHOTGUN","2x2",1.28333333333333,"12-15 min","local",1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"rival",TRUE
"71",2022092500,2,3,13,22,32,"EMPTY","3x2",12.5,"0-3 min","visitante",1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-10,"NO",TRUE
"72",2022100906,2,3,1,42,68,"SINGLEBACK","2x2",0.916666666666667,"12-15 min","local",0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,"rival",FALSE
"73",2022100906,3,2,14,35,75,"SHOTGUN","2x2",5.06666666666667,"9-12 min","local",0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,5,"NO",TRUE
"74",2022091804,1,3,3,44,66,"SHOTGUN","2x1",1.41666666666667,"12-15 min","local",0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"NO",FALSE
"75",2022102000,1,1,15,45,65,"SHOTGUN","2x2",7.46666666666667,"6-9 min","visitante",0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,4,"NO",TRUE
"76",2022100906,1,1,10,31,79,"SINGLEBACK","2x2",1.1,"12-15 min","local",0,1,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-7,"NO",FALSE
"77",2022101605,3,1,10,21,89,"I_FORM","2x1",3.4,"9-12 min","local",0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,2,"NO",FALSE
"78",2022092500,3,2,4,14,24,"SINGLEBACK","2x2",14.3333333333333,"0-3 min","visitante",0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-13,"NO",FALSE
"79",2022091804,1,2,3,46,56,"EMPTY","3x2",12.4,"0-3 min","local",0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rival",TRUE
"80",2022102000,1,1,10,38,48,"SINGLEBACK","3x1",6.36666666666667,"6-9 min","visitante",0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,4,"rival",FALSE
"81",2022092500,3,1,10,39,71,"SINGLEBACK","2x2",10.0166666666667,"3-6 min","visitante",0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-13,"rival",FALSE
"82",2022100200,3,3,14,36,74,"SHOTGUN","3x1",13.8166666666667,"0-3 min","local",1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,-6,"NO",TRUE
"83",2022102000,4,3,15,35,45,"SHOTGUN","2x2",0.9,"12-15 min","visitante",0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,-11,"rival",TRUE
"84",2022103006,4,2,7,21,89,"SINGLEBACK","3x1",10.9166666666667,"3-6 min","local",0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,24,"NO",FALSE
"85",2022101605,3,2,1,46,56,"SINGLEBACK","2x2",1.66666666666667,"12-15 min","local",0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,2,"rival",TRUE
"86",2022102000,1,1,10,48,62,"SINGLEBACK","2x2",13.7666666666667,"0-3 min","visitante",0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,"NO",FALSE
"87",2022091804,1,3,5,30,80,"SHOTGUN","2x1",3,"9-12 min","local",1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"NO",TRUE
"88",2022091100,2,2,8,27,37,"SINGLEBACK","3x1",11.6166666666667,"3-6 min","visitante",0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,"NO",FALSE
"89",2022110700,1,3,1,31,79,"SINGLEBACK","2x2",9.18333333333333,"3-6 min","local",0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,"NO",FALSE
"90",2022103006,1,2,4,39,71,"I_FORM","2x1",12.7833333333333,"0-3 min","local",0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,"NO",TRUE
"91",2022102000,4,1,10,35,45,"SHOTGUN","2x2",12.4166666666667,"0-3 min","visitante",0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,-18,"rival",TRUE
"92",2022100906,3,2,9,33,77,"SINGLEBACK","2x2",8.36666666666667,"6-9 min","local",0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,"NO",TRUE
"93",2022103006,1,2,5,21,89,"SINGLEBACK","3x1",7.68333333333333,"6-9 min","local",0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,"NO",FALSE
"94",2022101605,3,3,9,19,29,"SHOTGUN","3x1",7.35,"6-9 min","local",0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,6,"rival",TRUE
"95",2022102000,2,3,2,33,43,"SHOTGUN","3x1",11.8666666666667,"3-6 min","visitante",0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,"NO",TRUE
"96",2022101605,4,3,4,24,86,"SHOTGUN","3x1",13.0333333333333,"0-3 min","local",0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,2,"rival",TRUE
"97",2022110700,3,2,4,26,36,"SHOTGUN","3x1",4.01666666666667,"9-12 min","local",0,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,-14,"rival",TRUE
"98",2022092500,4,1,10,25,85,"SHOTGUN","2x2",8.31666666666667,"6-9 min","visitante",0,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-15,"NO",TRUE
"99",2022102000,1,3,11,24,86,"SHOTGUN","2x2",10.35,"3-6 min","visitante",0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,4,"NO",TRUE
"100",2022101605,4,1,10,14,96,"WILDCAT","3x1",12.3833333333333,"0-3 min","local",0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,2,"rival",TRUE
"102",2022110700,4,2,10,41,69,"SHOTGUN","2x2",4.36666666666667,"9-12 min","local",0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,-21,"rival",TRUE
"103",2022092500,1,3,6,29,81,"SHOTGUN","3x1",4.68333333333333,"9-12 min","visitante",1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,"NO",TRUE
"104",2022103006,2,2,9,27,37,"SHOTGUN","2x2",2.33333333333333,"12-15 min","local",0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,17,"NO",TRUE
"105",2022101605,2,1,10,38,48,"SINGLEBACK","3x1",3.88333333333333,"9-12 min","local",0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3,"NO",FALSE
"106",2022103006,3,3,3,49,61,"SINGLEBACK","3x1",3.71666666666667,"9-12 min","local",0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,24,"rival",FALSE
"107",2022091804,2,1,10,20,30,"I_FORM","2x1",7.45,"6-9 min","local",1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"NO",FALSE
"108",2022102000,2,1,3,3,107,"SINGLEBACK","3x1",11.1166666666667,"3-6 min","visitante",0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,"rival",FALSE
"109",2022100200,1,3,16,19,91,"EMPTY","3x2",6.51666666666667,"6-9 min","local",1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,-7,"NO",TRUE
"110",2022101605,3,3,25,23,87,"SHOTGUN","2x2",11.0666666666667,"3-6 min","local",0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,6,"NO",TRUE
