"","gameId2022091107","gameId2022091801","gameId2022092506","gameId2022100210","gameId2022100907","gameId2022101602","gameId2022102307","gameId2022103007","gameId2022110606","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","offenseFormationEMPTY","offenseFormationI_FORM","offenseFormationJUMBO","offenseFormationPISTOL","offenseFormationSHOTGUN","offenseFormationSINGLEBACK","offenseFormationWILDCAT","receiverAlignment2x1","receiverAlignment2x2","receiverAlignment3x1","receiverAlignment3x2","receiverAlignment4x1","gameClock_mod","timeCategory0.3.min","timeCategory12.15.min","timeCategory3.6.min","timeCategory6.9.min","timeCategory9.12.min","estadiolocal","estadiovisitante","nflId_33099","nflId_42371","nflId_42500","nflId_43433","nflId_43586","nflId_46226","nflId_53047","nflId_53443","nflId_53463","nflId_53536","nflId_54576","nflId_54501","nflId_44817","nflId_46279","nflId_54475","nflId_48657","nflId_53715","nflId_54566","nflId_47969","nflId_45024","nflId_48513","nflId_53431","nflId_33107","nflId_52467","nflId_42364","nflId_52733","diferencia","yardlineSide_modcentro","yardlineSide_modNYJ","yardlineSide_modrival","isDropback"
"16",0,0,0,0,0,0,0,1,0,0,0.333333333333333,0.25,0.183673469387755,0.0927835051546392,0,0,0,0,1,0,0,0,0,1,0,0,0.563269876819709,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0.567567567567568,0,0,1,1
"17",0,0,0,0,0,0,0,0,1,0.666666666666667,0.333333333333333,0.0714285714285714,0.224489795918367,0.11340206185567,0,0,0,0,1,0,0,0,1,0,0,0,0.319148936170213,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0.459459459459459,0,0,1,1
"18",0,0,1,0,0,0,0,0,0,0,0.666666666666667,0.285714285714286,0.63265306122449,0.690721649484536,0,0,0,0,1,0,0,0,0,1,0,0,0.340425531914894,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.378378378378378,0,0,1,1
"19",0,0,0,0,0,1,0,0,0,1,0,0.0714285714285714,0.0408163265306122,0.0206185567010309,0,0,0,0,0,1,0,0,1,0,0,0,0.262038073908175,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0.945945945945946,0,0,1,0
"20",0,0,0,0,1,0,0,0,0,0.666666666666667,0.666666666666667,0.0357142857142857,0.897959183673469,0.45360824742268,0,0,0,0,1,0,0,0,1,0,0,0,0.408734602463606,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0.621621621621622,0,0,1,0
"21",1,0,0,0,0,0,0,0,0,0,0,0.642857142857143,0.63265306122449,0.690721649484536,1,0,0,0,0,0,0,0,0,0,1,0,0.335946248600224,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567567567567568,0,1,0,1
"22",0,0,0,0,0,0,1,0,0,0.666666666666667,0.333333333333333,0.25,0.673469387755102,0.34020618556701,0,0,0,0,1,0,0,0,0,1,0,0,0.497200447928332,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0.594594594594595,0,1,0,1
"23",0,0,1,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.5,0.26530612244898,0.876288659793814,1,0,0,0,0,0,0,0,0,0,0,1,0.138857782754759,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.189189189189189,0,1,0,1
"24",0,0,0,0,0,0,1,0,0,0.666666666666667,0,0.321428571428571,0.26530612244898,0.134020618556701,0,0,0,0,1,0,0,0,0,1,0,0,0.295632698768197,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0.594594594594595,0,1,0,1
"25",0,0,0,0,0,0,0,1,0,1,0,0.0357142857142857,0.0204081632653061,1,0,0,0,0,1,0,0,0,1,0,0,0,0.154535274356103,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0.243243243243243,0,0,1,1
"26",1,0,0,0,0,0,0,0,0,0.666666666666667,0.333333333333333,0.25,0.653061224489796,0.680412371134021,0,0,0,0,0,1,0,0,1,0,0,0,0.362821948488242,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.189189189189189,0,1,0,0
"27",0,0,0,0,1,0,0,0,0,0.333333333333333,0,0.321428571428571,0.836734693877551,0.422680412371134,0,0,0,0,0,1,0,0,0,1,0,0,0.443449048152296,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0.702702702702703,0,0,1,0
"28",0,1,0,0,0,0,0,0,0,0,0.666666666666667,0,0.795918367346939,0.402061855670103,0,0,0,0,0,1,0,0,1,0,0,0,0.917133258678612,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.567567567567568,0,1,0,1
"29",0,0,0,0,0,1,0,0,0,0.333333333333333,0.333333333333333,1,0.346938775510204,0.175257731958763,0,0,0,0,1,0,0,0,1,0,0,0,0.93952967525196,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0.567567567567568,0,1,0,1
"30",1,0,0,0,0,0,0,0,0,0.333333333333333,0,0.321428571428571,0.877551020408163,0.443298969072165,0,0,0,0,1,0,0,0,1,0,0,0,0.952967525195969,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486486486486487,0,1,0,1
"31",0,0,0,0,0,0,1,0,0,1,0,0.321428571428571,0.551020408163265,0.731958762886598,0,0,0,0,0,1,0,0,0,1,0,0,0.716685330347144,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0.675675675675676,0,1,0,1
"32",0,0,0,0,1,0,0,0,0,0,0,0.321428571428571,0.428571428571429,0.793814432989691,0,0,0,0,0,1,0,0,0,1,0,0,0.284434490481523,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0.621621621621622,0,0,1,0
"33",0,0,0,0,0,0,1,0,0,0.333333333333333,0.333333333333333,0.678571428571429,0.653061224489796,0.680412371134021,0,0,0,0,1,0,0,0,1,0,0,0,0.019036954087346,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0.513513513513513,0,0,1,1
"34",0,0,1,0,0,0,0,0,0,1,0,0.321428571428571,0.551020408163265,0.278350515463918,0,0,0,0,1,0,0,0,0,1,0,0,0.776035834266517,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.162162162162162,0,0,1,1
"35",0,1,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.321428571428571,0.63265306122449,0.319587628865979,1,0,0,0,0,0,0,0,0,0,1,0,0.0347144456886898,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.378378378378378,0,0,1,1
"36",0,0,1,0,0,0,0,0,0,0.333333333333333,0.666666666666667,0.25,0.530612244897959,0.742268041237113,0,0,0,0,1,0,0,0,1,0,0,0,0.313549832026876,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.189189189189189,0,1,0,1
"37",0,0,0,0,0,0,0,0,1,0.333333333333333,0,0.321428571428571,0.489795918367347,0.247422680412371,0,0,0,0,1,0,0,0,1,0,0,0,0.428891377379619,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0.27027027027027,0,1,0,1
"38",0,0,1,0,0,0,0,0,0,0.666666666666667,0.666666666666667,0.107142857142857,0.612244897959184,0.309278350515464,1,0,0,0,0,0,0,0,0,0,1,0,0.950727883538634,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.27027027027027,0,1,0,1
"39",1,0,0,0,0,0,0,0,0,1,0.333333333333333,0.142857142857143,0.428571428571429,0.793814432989691,0,0,0,0,1,0,0,0,0,1,0,0,0.138857782754759,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"40",1,0,0,0,0,0,0,0,0,0.333333333333333,0,0.321428571428571,0.489795918367347,0.247422680412371,0,0,0,0,0,1,0,0,1,0,0,0,0.502799552071669,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486486486486487,0,1,0,1
"41",0,0,0,0,0,0,1,0,0,0,0.333333333333333,0.178571428571429,0.612244897959184,0.701030927835051,0,0,0,0,1,0,0,0,0,1,0,0,0.528555431131019,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0.567567567567568,0,1,0,1
"42",0,0,0,1,0,0,0,0,0,0,0.666666666666667,0.214285714285714,0.653061224489796,0.329896907216495,0,0,0,0,1,0,0,0,1,0,0,0,0.0727883538633819,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0.648648648648649,0,1,0,1
"43",0,0,0,0,0,0,0,1,0,1,0,0.321428571428571,0.693877551020408,0.65979381443299,0,0,0,0,1,0,0,1,0,0,0,0,0.609182530795073,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0.243243243243243,0,0,1,1
"44",0,0,1,0,0,0,0,0,0,0.333333333333333,0,0.321428571428571,1,0.505154639175258,0,0,0,0,0,1,0,0,1,0,0,0,0.793952967525196,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.351351351351351,1,0,0,1
"45",1,0,0,0,0,0,0,0,0,0.666666666666667,0.333333333333333,0.321428571428571,0.714285714285714,0.649484536082474,0,0,0,0,1,0,0,0,0,1,0,0,0.0291153415453527,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"46",0,0,0,0,0,0,0,1,0,1,0.666666666666667,0.285714285714286,0.163265306122449,0.927835051546392,0,0,0,0,1,0,0,0,0,1,0,0,0.122060470324748,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0.243243243243243,0,0,1,1
"47",0,0,1,0,0,0,0,0,0,0,0.666666666666667,0.142857142857143,0.428571428571429,0.793814432989691,1,0,0,0,0,0,0,0,0,0,1,0,0.124300111982083,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.459459459459459,0,0,1,1
"48",0,1,0,0,0,0,0,0,0,0.666666666666667,0.333333333333333,0.357142857142857,0.408163265306122,0.804123711340206,0,0,0,0,0,1,0,0,1,0,0,0,0.109742441209407,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.486486486486487,0,1,0,1
"49",0,1,0,0,0,0,0,0,0,1,0.333333333333333,0.321428571428571,0.938775510204082,0.474226804123711,1,0,0,0,0,0,0,0,0,0,1,0,0.0783874580067189,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.405405405405405,0,1,0,1
"50",0,0,0,1,0,0,0,0,0,1,0.666666666666667,0.178571428571429,0.448979591836735,0.783505154639175,0,0,0,0,1,0,0,0,0,1,0,0,0.804031354983203,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0.297297297297297,0,1,0,1
"51",1,0,0,0,0,0,0,0,0,0.333333333333333,0,0.321428571428571,0.897959183673469,0.556701030927835,0,0,0,0,0,1,0,0,1,0,0,0,0.907054871220605,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.486486486486487,0,0,1,0
"52",0,0,0,0,0,0,0,1,0,1,0,0.5,0.306122448979592,0.154639175257732,0,0,0,0,1,0,0,0,1,0,0,0,0.472564389697648,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0.243243243243243,0,1,0,1
"53",0,0,0,1,0,0,0,0,0,0.333333333333333,0,0.321428571428571,0.693877551020408,0.65979381443299,0,0,0,0,1,0,0,0,0,1,0,0,0.311310190369541,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0.756756756756757,0,1,0,0
"54",0,0,0,0,0,0,1,0,0,0.333333333333333,0,0.321428571428571,0.489795918367347,0.247422680412371,0,0,0,0,0,1,0,0,1,0,0,0,0.235162374020157,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0.513513513513513,0,1,0,0
"55",0,0,1,0,0,0,0,0,0,1,0.333333333333333,0.357142857142857,0.530612244897959,0.268041237113402,1,0,0,0,0,0,0,0,0,0,1,0,0.0895856662933931,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.162162162162162,0,0,1,1
"56",0,0,1,0,0,0,0,0,0,1,0.333333333333333,0.0357142857142857,0.877551020408163,0.443298969072165,0,0,0,0,1,0,0,0,1,0,0,0,0.810750279955207,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.162162162162162,0,0,1,0
"57",0,1,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,0.214285714285714,0.551020408163265,0.731958762886598,0,0,0,0,1,0,0,0,1,0,0,0,0.617021276595745,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.486486486486487,0,1,0,1
"58",0,0,0,0,0,0,0,0,1,1,0,0.321428571428571,0.387755102040816,0.195876288659794,0,0,0,0,1,0,0,0,0,1,0,0,0.440089585666293,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0.567567567567568,0,1,0,0
"59",1,0,0,0,0,0,0,0,0,0,0.333333333333333,0.321428571428571,0.489795918367347,0.762886597938144,1,0,0,0,0,0,0,0,0,0,1,0,0.206047032474804,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.486486486486487,0,1,0,1
"60",0,0,0,0,1,0,0,0,0,0.333333333333333,0.666666666666667,0.142857142857143,0.0816326530612245,0.0412371134020619,0,0,0,0,1,0,0,0,1,0,0,0,0.176931690929451,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0.702702702702703,0,0,1,1
"61",0,0,0,0,0,0,0,1,0,0,0,0.321428571428571,0.571428571428571,0.721649484536082,0,0,0,0,0,1,0,0,1,0,0,0,0.716685330347144,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0.567567567567568,0,1,0,1
"62",0,1,0,0,0,0,0,0,0,0.666666666666667,0.333333333333333,0.214285714285714,0.551020408163265,0.731958762886598,0,0,0,0,0,1,0,0,1,0,0,0,0.622620380739082,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.486486486486487,0,1,0,1
"63",0,0,0,0,0,0,0,0,1,1,0,0.321428571428571,0.714285714285714,0.360824742268041,0,0,0,0,0,1,0,0,0,1,0,0,0.393057110862262,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0.567567567567568,0,1,0,0
"64",0,0,0,0,0,0,1,0,0,0.666666666666667,0.333333333333333,0.142857142857143,0.63265306122449,0.690721649484536,0,0,0,0,0,1,0,0,0,1,0,0,0.0425531914893617,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0.594594594594595,0,0,1,0
"65",0,0,0,0,0,0,0,1,0,0.333333333333333,0.666666666666667,0.0357142857142857,0.857142857142857,0.43298969072165,0,0,0,0,1,0,0,0,0,1,0,0,0.0459126539753639,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0.756756756756757,0,1,0,1
"66",0,1,0,0,0,0,0,0,0,0,0.333333333333333,0.392857142857143,0.448979591836735,0.22680412371134,0,0,0,0,1,0,0,1,0,0,0,0,0.277715565509519,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378378378378378,0,1,0,1
"67",0,0,0,0,0,0,0,0,1,0.666666666666667,0.333333333333333,0.25,0.816326530612245,0.597938144329897,0,0,0,0,1,0,0,0,1,0,0,0,0.909294512877939,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0.459459459459459,0,1,0,1
"68",0,0,0,0,0,1,0,0,0,0.333333333333333,0.666666666666667,0.178571428571429,0.26530612244898,0.876288659793814,0,0,0,0,1,0,0,0,0,1,0,0,0.394176931690929,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0.567567567567568,0,0,1,1
"69",0,1,0,0,0,0,0,0,0,1,0,0.321428571428571,0.938775510204082,0.474226804123711,0,0,0,0,1,0,0,0,1,0,0,0,0.0817469204927212,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.405405405405405,0,1,0,1
"70",1,0,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,0.5,0.285714285714286,0.865979381443299,1,0,0,0,0,0,0,0,0,0,0,1,0.749160134378499,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.378378378378378,0,1,0,1
"71",0,0,0,0,1,0,0,0,0,1,0.333333333333333,0.0357142857142857,0.530612244897959,0.742268041237113,0,0,0,0,0,1,0,0,1,0,0,0,0.801791713325868,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0.621621621621622,0,0,1,0
"72",0,1,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.321428571428571,0.183673469387755,0.0927835051546392,0,0,0,0,1,0,0,0,1,0,0,0,0.013437849944009,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.378378378378378,0,0,1,1
"73",0,0,1,0,0,0,0,0,0,0.666666666666667,0.666666666666667,0.178571428571429,0.469387755102041,0.237113402061856,1,0,0,0,0,0,0,0,0,0,1,0,0.226203807390817,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0810810810810811,0,1,0,1
"74",0,0,0,0,0,0,0,0,1,0.666666666666667,0,0.321428571428571,1,0.505154639175258,0,0,0,0,1,0,0,0,1,0,0,0,0.760358342665174,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0.459459459459459,1,0,0,0
"75",1,0,0,0,0,0,0,0,0,0,0,0.321428571428571,0.816326530612245,0.597938144329897,0,0,0,0,0,1,0,0,1,0,0,0,0.351623740201568,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567567567567568,0,1,0,0
"76",0,0,0,0,1,0,0,0,0,0.666666666666667,0.666666666666667,0.107142857142857,0.244897959183673,0.88659793814433,0,0,0,0,1,0,0,0,0,1,0,0,0.1993281075028,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0.621621621621622,0,1,0,1
