"gameId","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","offenseFormation","receiverAlignment","gameClock_mod","timeCategory","estadio","nflId_41349","nflId_41475","nflId_41939","nflId_43291","nflId_43484","nflId_45012","nflId_47859","nflId_52474","nflId_53480","nflId_53553","nflId_54481","nflId_43722","nflId_44852","nflId_54846","nflId_43445","nflId_53687","nflId_46362","nflId_53511","nflId_41321","nflId_52516","nflId_41563","nflId_47914","nflId_43339","nflId_54614","nflId_54563","nflId_41707","nflId_42831","nflId_54850","nflId_45005","diferencia","yardlineSide_mod","truth","estimate","probabilidades"
2022101300,2,2,7,34,76,"SHOTGUN","2x2",4.71666666666667,"9-12 min","visitante",0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,"WAS",1,0,0.445362977268759
2022092508,4,1,10,37,47,"SHOTGUN","3x1",11.9166666666667,"3-6 min","local",0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-22,"rival",1,1,0.837185678926209
2022091109,2,2,6,28,38,"SHOTGUN","3x1",13.5833333333333,"0-3 min","local",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"rival",1,1,0.599258279456986
2022101300,2,1,10,31,79,"SINGLEBACK","2x2",5.43333333333333,"9-12 min","visitante",0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,"WAS",0,0,0.453999941093863
2022100204,4,2,3,37,73,"SHOTGUN","2x2",0.3,"12-15 min","visitante",0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,-15,"WAS",1,1,0.824326328192664
2022103009,2,2,3,32,78,"SHOTGUN","2x2",13.6333333333333,"0-3 min","visitante",1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,-3,"WAS",0,0,0.460212503742625
2022092508,4,1,10,38,72,"SHOTGUN","3x1",4.58333333333333,"9-12 min","local",1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-22,"WAS",1,1,0.827058181854296
2022102306,2,1,10,46,64,"I_FORM","2x1",14.3833333333333,"0-3 min","local",0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,-4,"rival",1,0,0.517152872078289
2022103009,3,2,10,24,34,"SHOTGUN","2x2",6.51666666666667,"6-9 min","visitante",0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,"WAS",1,0,0.537823366538975
2022103009,1,3,1,43,67,"PISTOL","2x2",7.46666666666667,"6-9 min","visitante",0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,"rival",0,0,0.500850557447073
2022100204,4,2,5,30,80,"SHOTGUN","2x2",3.48333333333333,"9-12 min","visitante",1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,-15,"WAS",1,1,0.820690070832685
2022092508,4,2,12,16,26,"SHOTGUN","3x1",9.85,"3-6 min","local",1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-22,"rival",1,1,0.632466005264759
2022091802,2,2,10,25,35,"SHOTGUN","2x2",13.7,"0-3 min","visitante",0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-15,"WAS",1,1,0.650195819281478
2022100204,2,1,10,36,74,"SINGLEBACK","2x2",13.8166666666667,"0-3 min","visitante",1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,-6,"WAS",0,0,0.47961738220677
2022101300,2,2,6,20,30,"SHOTGUN","2x2",0.966666666666667,"12-15 min","visitante",0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,"rival",1,1,0.680503356045027
2022110607,2,1,10,21,31,"PISTOL","3x1",6.9,"6-9 min","local",1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,-7,"WAS",1,0,0.46281831455772
2022100204,1,3,21,38,48,"EMPTY","3x2",7.26666666666667,"6-9 min","visitante",0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-3,"WAS",1,1,0.810183143942234
2022091109,2,3,8,41,51,"SHOTGUN","3x1",15,"0-3 min","local",1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"rival",1,1,0.810195990723523
2022092508,4,3,14,14,24,"SHOTGUN","2x2",15,"0-3 min","local",1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-24,"rival",1,1,0.634247824713011
2022091802,4,2,6,25,85,"SHOTGUN","3x1",4.25,"9-12 min","visitante",0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-15,"rival",1,1,0.837445157338058
2022102306,1,1,10,36,74,"SHOTGUN","2x2",0.4,"12-15 min","local",0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,-4,"WAS",0,0,0.420924247292987
2022100204,3,1,10,37,47,"SINGLEBACK","2x2",13.5,"0-3 min","visitante",1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-5,"WAS",0,1,0.738410954654742
2022102306,2,1,10,50,60,"SHOTGUN","2x1",10.4333333333333,"3-6 min","local",0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,-11,"centro",0,1,0.613834288076657
2022103009,2,1,10,39,71,"EMPTY","3x2",12.9,"0-3 min","visitante",0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,-3,"WAS",1,1,0.738968728979684
2022103009,4,1,1,1,11,"SINGLEBACK","3x1",0.433333333333333,"12-15 min","visitante",1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,-6,"rival",0,0,0.487550622288914
2022091802,4,3,1,33,43,"SHOTGUN","3x1",6.38333333333333,"6-9 min","visitante",1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-15,"WAS",0,1,0.831399650403272
2022102306,1,1,10,17,27,"SINGLEBACK","3x1",4.91666666666667,"9-12 min","local",0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,-7,"rival",0,0,0.561590392225677
2022101300,1,3,7,26,36,"SHOTGUN","3x1",10,"3-6 min","visitante",0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,"WAS",1,1,0.829818667801654
2022091109,4,2,1,31,79,"SHOTGUN","2x2",4.95,"9-12 min","local",1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-2,"WAS",0,1,0.802959796736028
2022102306,3,3,11,39,49,"EMPTY","3x2",5.71666666666667,"9-12 min","local",0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,3,"WAS",1,1,0.832959673235684
2022100909,3,1,10,20,30,"SHOTGUN","2x2",7.83333333333333,"6-9 min","local",0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,-4,"WAS",1,0,0.59754304738003
2022091802,4,3,4,7,103,"SHOTGUN","3x1",3.13333333333333,"9-12 min","visitante",1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-15,"rival",1,0,0.581059196794192
2022100204,2,2,4,11,21,"SINGLEBACK","2x2",7.96666666666667,"6-9 min","visitante",0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-6,"rival",0,1,0.740825328172381
2022102306,2,2,8,9,101,"EMPTY","3x2",7.5,"6-9 min","local",0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,-11,"rival",1,1,0.75908485134698
2022103009,2,3,1,42,68,"SHOTGUN","2x2",0.633333333333333,"12-15 min","visitante",0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,4,"WAS",1,1,0.770259003574314
2022100204,4,3,7,39,71,"SHOTGUN","3x1",2.85,"12-15 min","visitante",0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,-15,"WAS",1,1,0.829385535961312
2022092508,3,1,10,28,38,"SHOTGUN","3x1",2.38333333333333,"12-15 min","local",1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-24,"WAS",1,1,0.72445851238418
2022100204,3,2,12,23,33,"EMPTY","3x2",14.2,"0-3 min","visitante",1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-5,"WAS",1,0,0.577115270121557
2022092508,1,1,10,16,94,"SHOTGUN","3x1",7.25,"6-9 min","local",0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"WAS",0,1,0.669232062703118
2022092508,3,2,8,13,23,"EMPTY","3x2",6.98333333333333,"6-9 min","local",1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-24,"WAS",1,1,0.610648884661204
2022100204,3,3,8,27,37,"SHOTGUN","3x1",4.08333333333333,"9-12 min","visitante",1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-8,"WAS",1,1,0.803730909213707
2022103009,2,1,10,19,29,"SHOTGUN","2x1",12.1333333333333,"0-3 min","visitante",1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,-3,"rival",0,0,0.57860079644669
2022092508,2,1,10,20,30,"SHOTGUN","2x2",6.71666666666667,"6-9 min","local",1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-10,"WAS",1,1,0.658989510099435
2022091109,4,1,10,26,84,"SHOTGUN","3x1",1.16666666666667,"12-15 min","local",1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,"WAS",0,1,0.628172379798183
2022091802,3,3,5,15,25,"SHOTGUN","3x1",13.05,"0-3 min","visitante",1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-22,"rival",1,1,0.828331996972069
2022091109,2,2,9,17,93,"SHOTGUN","3x1",3.58333333333333,"9-12 min","local",0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,"WAS",1,1,0.674961690252741
2022091109,2,1,10,27,83,"SINGLEBACK","2x2",2.83333333333333,"12-15 min","local",1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,"WAS",1,1,0.615878447620893
2022110607,2,3,8,41,51,"SHOTGUN","2x2",12.0666666666667,"0-3 min","local",0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,-7,"WAS",1,1,0.670890866042829
2022110607,1,3,9,48,58,"EMPTY","3x2",2.73333333333333,"12-15 min","local",1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,-7,"rival",1,1,0.617104064308211
2022102306,2,1,10,35,75,"SHOTGUN","2x2",8.68333333333333,"6-9 min","local",0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,-11,"rival",0,0,0.467085300243193
2022110607,2,3,10,26,84,"SHOTGUN","2x2",0.766666666666667,"12-15 min","local",1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,-7,"rival",1,1,0.668813764456409
2022091109,4,1,10,37,73,"SINGLEBACK","2x2",15,"0-3 min","local",1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,"WAS",0,1,0.806571275853807
2022091802,4,2,1,42,52,"SHOTGUN","3x1",13.8,"0-3 min","visitante",0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-14,"WAS",0,0,0.560140502044561
2022092508,2,1,10,25,35,"SHOTGUN","3x1",13.3,"0-3 min","local",1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-10,"WAS",0,1,0.642932277384589
2022110607,2,1,10,26,84,"SHOTGUN","2x2",0.95,"12-15 min","local",1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,-7,"rival",1,1,0.672654538013788
2022091109,1,1,4,4,106,"SHOTGUN","2x1",8.35,"6-9 min","local",1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,"rival",0,1,0.619596173201179
2022092508,2,2,10,40,50,"SHOTGUN","2x1",11.25,"3-6 min","local",0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-10,"WAS",0,1,0.742036561084987
2022092508,3,3,3,23,33,"SHOTGUN","3x1",2.83333333333333,"12-15 min","local",1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-24,"WAS",1,1,0.78217562416398
2022110607,4,1,10,11,21,"SINGLEBACK","3x1",15,"0-3 min","local",0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,3,"rival",0,0,0.489537938742809
2022102306,3,2,2,20,90,"SHOTGUN","3x1",2.45,"12-15 min","local",0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,3,"rival",0,0,0.586172951796094
2022091802,4,4,4,39,49,"SHOTGUN","3x1",1,"12-15 min","visitante",0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-9,"WAS",1,1,0.823387338361881
2022092508,2,1,10,9,19,"I_FORM","2x1",7.13333333333333,"6-9 min","local",1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-10,"WAS",0,1,0.652693265628686
2022092508,4,1,10,13,97,"SHOTGUN","2x2",5.08333333333333,"9-12 min","local",1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-22,"WAS",1,1,0.82874511268874
2022110607,1,2,16,45,65,"SHOTGUN","2x2",3.45,"9-12 min","local",0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,-7,"WAS",1,0,0.589222424520996
2022100909,4,1,10,33,77,"SHOTGUN","3x1",2.45,"12-15 min","local",0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,-4,"WAS",1,0,0.509337160461793
2022102306,3,1,10,49,61,"I_FORM","2x1",13.2833333333333,"0-3 min","local",0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,-4,"rival",0,0,0.437608802869932
2022102306,1,2,7,6,104,"SHOTGUN","2x2",11.4833333333333,"3-6 min","local",0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,"WAS",1,0,0.490134565856723
2022102306,4,1,10,25,85,"SHOTGUN","2x1",3.43333333333333,"9-12 min","local",0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,2,"WAS",0,0,0.399650014241735
2022110607,3,3,2,39,71,"SHOTGUN","3x1",6.46666666666667,"6-9 min","local",1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,3,"rival",0,0,0.501675073698641
2022100204,4,4,2,44,66,"SHOTGUN","3x1",2.75,"12-15 min","visitante",0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,-15,"WAS",1,1,0.8226401617501
2022100909,4,3,1,20,90,"SINGLEBACK","3x1",4.01666666666667,"9-12 min","local",0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,-4,"WAS",1,0,0.463225056656808
2022091802,1,2,6,36,74,"SHOTGUN","3x1",13.0833333333333,"0-3 min","visitante",1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"WAS",0,0,0.594878607227775
2022100204,2,2,7,50,60,"SHOTGUN","3x1",8.93333333333333,"6-9 min","visitante",0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-6,"centro",0,1,0.729760157297873
2022092508,3,1,4,4,106,"SHOTGUN","2x2",0.233333333333333,"12-15 min","local",1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-24,"rival",1,0,0.555482867894696
2022101300,2,1,10,23,87,"SINGLEBACK","3x1",2.38333333333333,"12-15 min","visitante",0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,"WAS",0,1,0.684691277479648
2022100204,4,1,10,19,29,"SINGLEBACK","2x2",10.0166666666667,"3-6 min","visitante",1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-12,"rival",0,1,0.614062230894531
2022100909,4,2,3,40,70,"SHOTGUN","2x2",2.03333333333333,"12-15 min","local",0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,-4,"WAS",1,0,0.453180122647783
2022091802,3,2,10,17,93,"SHOTGUN","3x1",1.25,"12-15 min","visitante",0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-14,"WAS",1,1,0.651594864755159
2022100204,4,2,7,36,74,"SINGLEBACK","3x1",13.9666666666667,"0-3 min","visitante",1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-12,"WAS",0,1,0.610999907657857
2022103009,1,1,10,17,27,"SINGLEBACK","2x2",13.6,"0-3 min","visitante",0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,"WAS",1,0,0.554121302717325
2022092508,2,3,10,25,35,"SHOTGUN","2x2",2.81666666666667,"12-15 min","local",1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-17,"WAS",1,1,0.765707661782981
2022103009,2,1,9,9,19,"SHOTGUN","2x2",11.0166666666667,"3-6 min","visitante",1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,-3,"rival",1,0,0.55817341820416
2022100204,3,3,27,36,74,"EMPTY","3x2",2.16666666666667,"12-15 min","visitante",1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-8,"rival",1,1,0.78404753073846
2022091109,1,1,10,29,39,"SHOTGUN","3x1",4.3,"9-12 min","local",1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"WAS",1,0,0.575628717351208
2022100204,1,2,16,32,42,"SHOTGUN","2x2",3.83333333333333,"9-12 min","visitante",1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-3,"WAS",0,1,0.690622469583872
2022091109,4,2,8,39,71,"SHOTGUN","3x1",14.4,"0-3 min","local",1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,"WAS",1,1,0.801123404457281
2022092508,3,1,10,27,83,"SHOTGUN","3x1",1.58333333333333,"12-15 min","local",0,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-24,"rival",1,1,0.737406425205391
2022092508,3,3,2,19,29,"SHOTGUN","2x2",6.33333333333333,"6-9 min","local",1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-24,"WAS",1,1,0.823276978287919
2022101300,4,2,9,35,45,"SHOTGUN","2x2",2.15,"12-15 min","visitante",0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,5,"rival",0,0,0.369665692554757
2022100909,4,2,5,47,57,"SHOTGUN","2x2",1.56666666666667,"12-15 min","local",0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,-4,"rival",1,1,0.809995505658213
2022101300,3,2,7,7,103,"PISTOL","2x2",0.666666666666667,"12-15 min","visitante",0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,-4,"rival",0,0,0.516299829666913
2022100204,4,3,5,23,87,"SHOTGUN","3x1",0.833333333333333,"12-15 min","visitante",0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,-15,"WAS",1,1,0.829416965373707
