"gameId","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","offenseFormation","receiverAlignment","gameClock_mod","timeCategory","estadio","nflId_41292","nflId_41532","nflId_42344","nflId_42356","nflId_43336","nflId_44844","nflId_44879","nflId_45244","nflId_47831","nflId_52432","nflId_52513","nflId_48415","nflId_52942","nflId_53098","nflId_54476","nflId_52762","nflId_53932","nflId_37101","nflId_43525","nflId_46160","nflId_43383","nflId_52666","nflId_37110","nflId_44009","nflId_40129","nflId_53635","nflId_55125","nflId_46542","nflId_53515","nflId_42350","nflId_55133","nflId_43439","diferencia","yardlineSide_mod","truth","estimate","probabilidades"
2022101605,3,2,1,46,56,"SINGLEBACK","2x2",1.66666666666667,"12-15 min","local",0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,2,"rival",1,1,0.570784705055547
2022102000,4,1,10,35,45,"SHOTGUN","2x2",12.4166666666667,"0-3 min","visitante",0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,-18,"rival",1,1,0.996283945803409
2022101605,3,3,9,19,29,"SHOTGUN","3x1",7.35,"6-9 min","local",0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,6,"rival",1,1,0.996064087548268
2022110700,4,2,10,41,69,"SHOTGUN","2x2",4.36666666666667,"9-12 min","local",0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,-21,"rival",1,1,0.994389724780196
2022103006,3,3,3,49,61,"SINGLEBACK","3x1",3.71666666666667,"9-12 min","local",0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,24,"rival",0,1,0.765753528209805
2022091804,2,1,10,20,30,"I_FORM","2x1",7.45,"6-9 min","local",1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"NO",0,1,0.732488803650817
2022101605,4,3,3,37,47,"SHOTGUN","2x2",1.56666666666667,"12-15 min","local",0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,-4,"NO",1,1,0.933779276476742
2022101605,3,1,10,32,42,"I_FORM","2x0",9.2,"3-6 min","local",0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,6,"rival",0,0,0.0545364090611123
2022110700,1,1,10,22,88,"SINGLEBACK","3x1",10.3833333333333,"3-6 min","local",0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"NO",1,0,0.357009777481843
2022100200,1,1,10,25,85,"SHOTGUN","2x1",8.2,"6-9 min","local",0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,-7,"NO",1,0,0.186462954258811
2022102000,3,3,3,32,42,"SHOTGUN","3x1",0.0166666666666667,"12-15 min","visitante",0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,-18,"NO",1,1,0.987515896137127
2022103006,2,2,10,45,65,"SHOTGUN","2x2",0.883333333333333,"12-15 min","local",0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,17,"rival",0,1,0.981094921990849
2022103006,3,1,10,44,54,"WILDCAT","3x1",5.18333333333333,"9-12 min","local",0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,24,"NO",0,0,0.0564290058352397
2022100906,2,1,20,49,61,"SHOTGUN","3x1",0.5,"12-15 min","local",0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,"rival",1,1,0.997014767625432
2022110700,3,1,10,16,26,"SHOTGUN","3x1",3.46666666666667,"9-12 min","local",0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,-14,"rival",1,1,0.894865636540791
2022101605,2,1,10,30,80,"WILDCAT","3x1",2,"12-15 min","local",0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,"rival",0,0,0.333644353383545
2022091100,4,1,10,38,72,"SHOTGUN","2x2",5.48333333333333,"9-12 min","visitante",1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,"rival",1,1,0.905168050981961
2022103006,2,1,10,41,51,"SINGLEBACK","2x2",2,"12-15 min","local",0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,17,"NO",0,1,0.727266724820902
2022091100,4,1,10,25,35,"SHOTGUN","2x2",12.6833333333333,"0-3 min","visitante",0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16,"NO",1,1,0.953165603974223
2022101605,1,1,10,18,92,"WILDCAT","2x1",8.33333333333333,"6-9 min","local",0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7,"NO",0,1,0.730187574162932
2022110700,4,1,10,31,41,"PISTOL","3x1",14.7,"0-3 min","local",0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,-11,"NO",0,0,0.401938097251286
2022091100,1,1,10,25,85,"SINGLEBACK","2x2",10.6666666666667,"3-6 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,"NO",0,1,0.885346116201581
2022110700,1,3,8,22,88,"SHOTGUN","2x2",0.133333333333333,"12-15 min","local",0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-7,"NO",1,1,0.992826332005291
2022102000,2,1,10,47,57,"SHOTGUN","2x2",1.1,"12-15 min","visitante",0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,-6,"NO",1,1,0.990121170960497
2022110700,2,1,10,49,59,"SHOTGUN","2x2",0.983333333333333,"12-15 min","local",0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,-14,"NO",1,1,0.9858315452444
2022100200,2,2,5,44,66,"SINGLEBACK","2x2",13.9,"0-3 min","local",0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,-7,"rival",0,0,0.208007403899218
2022102000,3,3,7,7,103,"SHOTGUN","3x1",9.85,"3-6 min","visitante",0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,-14,"rival",1,1,0.970179061556494
2022091100,4,1,10,14,24,"SHOTGUN","2x2",7.08333333333333,"6-9 min","visitante",1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,"NO",1,1,0.914818302279144
2022091804,1,2,8,27,83,"SINGLEBACK","2x2",14.4,"0-3 min","local",0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NO",0,0,0.0184020715320698
2022110700,4,2,19,8,18,"SHOTGUN","2x2",6.38333333333333,"6-9 min","local",0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,-21,"NO",1,0,0.377836081217639
2022110700,1,1,10,25,85,"SHOTGUN","2x2",15,"0-3 min","local",0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"NO",1,1,0.879298153290737
2022103006,1,3,6,20,90,"SHOTGUN","3x1",7,"6-9 min","local",0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"NO",1,1,0.987983626046817
2022101605,2,1,10,42,68,"I_FORM","2x0",2.55,"12-15 min","local",0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,3,"rival",0,0,0.0150494861621358
2022100906,4,3,1,40,50,"SHOTGUN","1x1",5.55,"9-12 min","local",0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,-1,"NO",0,0,0.00871841160376262
2022092500,1,1,10,45,65,"SINGLEBACK","2x2",5.73333333333333,"9-12 min","visitante",0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"NO",0,0,0.151603526602565
2022091804,1,1,10,33,43,"SINGLEBACK","3x1",11.7166666666667,"3-6 min","local",1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rival",0,1,0.922749828537123
2022102000,4,1,10,40,70,"SHOTGUN","3x1",2.16666666666667,"12-15 min","visitante",0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,-11,"NO",1,1,0.966246327635158
2022110700,2,2,7,25,35,"WILDCAT","3x1",10.8833333333333,"3-6 min","local",0,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-7,"NO",0,0,0.0527568487600866
2022102000,4,1,3,3,13,"SHOTGUN","3x1",3.66666666666667,"9-12 min","visitante",0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,-18,"rival",1,1,0.91612091050543
2022103006,3,2,9,37,47,"SHOTGUN","3x1",12.7166666666667,"0-3 min","local",0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,17,"NO",1,1,0.851959170210885
2022102000,1,2,5,45,55,"WILDCAT","3x2",7.03333333333333,"6-9 min","visitante",0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,4,"rival",1,1,0.577012297810698
2022091804,4,1,10,47,57,"SHOTGUN","2x2",4.86666666666667,"9-12 min","local",0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,"NO",1,1,0.995286695094201
2022100200,3,2,4,41,51,"SINGLEBACK","2x2",7.03333333333333,"6-9 min","local",0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,-9,"rival",1,1,0.585211270756357
2022091804,2,2,4,39,71,"SHOTGUN","3x1",1.35,"12-15 min","local",1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"rival",1,1,0.936706267343276
2022091804,3,1,10,20,30,"PISTOL","3x1",1.31666666666667,"12-15 min","local",1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rival",0,1,0.983294188884811
2022103006,4,2,5,12,98,"PISTOL","3x1",12.1666666666667,"0-3 min","local",0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,24,"NO",1,0,0.144873441645601
2022092500,2,1,10,19,29,"SHOTGUN","2x2",2.83333333333333,"12-15 min","visitante",1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,"NO",1,1,0.981608834306416
2022110700,3,2,7,13,23,"WILDCAT","3x1",2.8,"12-15 min","local",0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,-14,"rival",0,0,0.0592226396111475
2022100906,4,3,3,40,50,"SHOTGUN","2x2",11.6333333333333,"3-6 min","local",0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,6,"NO",1,0,0.325724210097127
2022100200,2,3,4,4,106,"SHOTGUN","3x1",9.05,"3-6 min","local",1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,-7,"rival",1,1,0.893863672674183
2022091804,2,2,14,16,26,"SHOTGUN","2x2",6.45,"6-9 min","local",1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"NO",1,1,0.982928634375952
2022102000,1,3,1,48,62,"I_FORM","2x1",8.41666666666667,"6-9 min","visitante",0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,4,"NO",0,0,0.0649834399951078
2022101605,4,2,10,14,96,"I_FORM","2x0",12.3,"0-3 min","local",0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,2,"rival",0,1,0.723893299191413
2022100200,4,1,20,15,25,"SHOTGUN","2x2",4.15,"9-12 min","local",1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,-3,"NO",1,1,0.949411692802802
2022100200,3,1,10,40,70,"SINGLEBACK","3x1",14.5666666666667,"0-3 min","local",1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,-6,"NO",0,0,0.0433354798418018
2022100200,4,2,9,42,68,"SHOTGUN","3x1",2.13333333333333,"12-15 min","local",1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,-3,"rival",1,1,0.90105401360813
2022110700,2,1,10,25,35,"SHOTGUN","3x1",2,"12-15 min","local",0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-14,"NO",1,0,0.157592382150192
2022103006,1,1,10,46,64,"SINGLEBACK","3x1",5.01666666666667,"9-12 min","local",0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,"NO",1,1,0.972251095995115
2022102000,4,1,10,30,40,"SHOTGUN","2x2",1.08333333333333,"12-15 min","visitante",0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,-11,"rival",1,1,0.996975773266058
2022091804,2,1,10,9,19,"SINGLEBACK","2x2",12.2,"0-3 min","local",0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"NO",0,0,0.0324463901546
2022100906,4,1,10,44,54,"SHOTGUN","3x1",10.9166666666667,"3-6 min","local",0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,6,"NO",0,0,0.0212064539079448
2022103006,2,1,10,29,81,"SHOTGUN","3x1",0.4,"12-15 min","local",0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,17,"rival",1,1,0.990696612623879
2022091804,3,2,2,24,34,"SINGLEBACK","3x1",2.06666666666667,"12-15 min","local",1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rival",0,1,0.657749203652659
2022100200,4,2,8,43,53,"SHOTGUN","2x2",2.8,"12-15 min","local",1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,-3,"NO",1,0,0.177989410330382
2022101605,1,1,10,25,85,"SINGLEBACK","3x1",0.75,"12-15 min","local",0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,"NO",1,0,0.0454492117942867
2022091804,2,3,10,7,17,"SHOTGUN","3x1",8.16666666666667,"6-9 min","local",1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"NO",1,1,0.996382228256896
2022110700,3,1,10,25,85,"SHOTGUN","2x2",8.41666666666667,"6-9 min","local",0,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,-14,"NO",1,1,0.982800082993837
2022091100,4,2,20,48,62,"SHOTGUN","2x2",4.88333333333333,"9-12 min","visitante",1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,"rival",1,1,0.993569237558819
2022102000,1,2,4,45,65,"WILDCAT","2x2",9.03333333333333,"3-6 min","visitante",0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,4,"NO",0,0,0.0132467343258196
2022100200,3,2,4,4,14,"SHOTGUN","2x2",4.46666666666667,"9-12 min","local",1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,-9,"rival",0,0,0.254697118640225
2022091804,4,3,20,13,23,"SHOTGUN","2x2",0.5,"12-15 min","local",1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,"NO",1,1,0.989448738352804
2022102000,3,1,10,39,49,"I_FORM","2x1",14,"0-3 min","visitante",0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,-14,"NO",1,0,0.0313426624124494
2022091804,2,3,4,39,49,"SHOTGUN","3x1",3.98333333333333,"9-12 min","local",1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"NO",1,1,0.994773174208897
2022101605,3,2,5,43,67,"WILDCAT","2x2",12.9833333333333,"0-3 min","local",0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,6,"NO",0,0,0.039405081802433
2022100200,3,3,1,1,11,"SINGLEBACK","3x1",3.86666666666667,"9-12 min","local",1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,-9,"rival",0,0,0.322309096263215
2022100906,1,1,10,11,99,"SINGLEBACK","2x2",6.6,"6-9 min","local",0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-4,"NO",1,0,0.134406522849462
2022091100,3,2,10,32,42,"SHOTGUN","3x1",10.7166666666667,"3-6 min","visitante",1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,"rival",1,1,0.992336440240272
2022101605,1,1,10,32,78,"SINGLEBACK","3x1",12.9,"0-3 min","local",0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"NO",0,0,0.076385990617019
2022092500,1,3,6,47,63,"SHOTGUN","2x2",10.9,"3-6 min","visitante",1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NO",1,1,0.969700029100643
2022092500,3,3,4,44,54,"SHOTGUN","2x2",4.38333333333333,"9-12 min","visitante",0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-13,"NO",0,1,0.9850182165662
2022091100,1,1,10,11,21,"SHOTGUN","3x1",5.91666666666667,"9-12 min","visitante",1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,"rival",1,1,0.95934177389083
2022101605,3,1,10,47,63,"I_FORM","2x1",10.6166666666667,"3-6 min","local",0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,6,"NO",0,0,0.183878252426919
2022110700,1,1,10,40,70,"SHOTGUN","3x1",14.4,"0-3 min","local",0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"NO",0,0,0.0601750306320151
2022103006,1,2,3,3,13,"SINGLEBACK","3x1",1.6,"12-15 min","local",0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,"rival",0,0,0.306449108815785
2022110700,2,1,10,36,46,"SHOTGUN","2x2",1.35,"12-15 min","local",0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,-14,"NO",1,1,0.905340020890023
2022103006,2,3,9,26,84,"SHOTGUN","3x1",13.5666666666667,"0-3 min","local",0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,7,"rival",1,1,0.986161793630816
2022091804,3,1,10,43,53,"SHOTGUN","3x1",3.95,"9-12 min","local",1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rival",1,1,0.78197430609109
