"gameId","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","gameClock_mod","timeCategory","estadio","diferencia","yardlineSide_mod","truth","estimate","probabilidades"
2022103008,4,1,10,11,99,12.6833333333333,"0-3 min","local",15,"rival",0,0,0.35502363225778
2022100209,2,1,10,43,67,13.4333333333333,"0-3 min","local",-14,"PHI",1,1,0.63836997328099
2022091104,2,3,6,44,66,10.2833333333333,"3-6 min","visitante",0,"PHI",1,1,0.883524155546242
2022091901,2,1,10,34,44,3.45,"9-12 min","local",7,"rival",0,0,0.427953644506065
2022110300,1,3,8,46,64,7.16666666666667,"6-9 min","visitante",-7,"PHI",1,1,0.904334377802346
2022110300,1,1,10,35,45,5.65,"9-12 min","visitante",-7,"rival",1,1,0.673702608870429
2022110300,4,2,10,30,40,13.0833333333333,"0-3 min","visitante",4,"rival",1,1,0.678910147953916
2022100911,2,1,10,25,35,5.4,"9-12 min","visitante",7,"PHI",1,1,0.59542024402056
2022110300,4,4,1,34,76,1.6,"12-15 min","visitante",12,"PHI",0,0,0.143380576155236
2022101611,1,1,10,20,30,7.51666666666667,"6-9 min","local",0,"PHI",0,1,0.524314492641751
2022100209,2,1,10,21,31,2,"12-15 min","local",0,"rival",0,0,0.323818576052241
2022092508,4,2,8,43,67,1.83333333333333,"12-15 min","visitante",16,"rival",0,0,0.306580708607712
2022092508,4,1,10,45,55,6.93333333333333,"6-9 min","visitante",22,"PHI",0,0,0.144794522147379
2022103008,4,3,3,19,29,3.48333333333333,"9-12 min","local",22,"PHI",1,0,0.136735049126341
2022091104,2,4,1,1,11,13,"0-3 min","visitante",-7,"rival",1,0,0.264821568876293
2022101611,2,1,10,35,45,4.81666666666667,"9-12 min","local",17,"rival",1,0,0.393353147501343
2022100209,4,1,10,24,34,12.1,"0-3 min","local",9,"rival",0,0,0.338348613178414
2022092508,2,1,10,45,55,0.616666666666667,"12-15 min","visitante",17,"rival",1,1,0.878224852823164
2022091104,3,2,2,6,16,10.75,"3-6 min","visitante",10,"rival",0,0,0.441283104632511
2022100911,4,3,1,11,99,2.33333333333333,"12-15 min","visitante",0,"rival",0,0,0.128218631382488
2022100209,2,1,5,34,76,8.4,"6-9 min","local",-7,"PHI",0,0,0.480156016780992
2022091104,3,3,6,22,88,13.5333333333333,"0-3 min","visitante",10,"PHI",1,1,0.830760813606257
2022091901,2,1,10,27,83,7.73333333333333,"6-9 min","local",7,"PHI",0,1,0.587816592597318
2022110300,2,1,10,25,35,0.616666666666667,"12-15 min","visitante",0,"PHI",0,1,0.791029138256676
2022100911,2,2,4,31,41,4.9,"9-12 min","visitante",7,"PHI",1,1,0.619943396044996
2022091901,1,2,18,15,25,6.48333333333333,"6-9 min","local",7,"PHI",1,1,0.797562734357588
2022091901,1,1,10,47,63,13.5333333333333,"0-3 min","local",0,"rival",0,1,0.639921404086961
2022092508,3,2,6,41,69,9.15,"3-6 min","visitante",24,"PHI",0,1,0.699026469110825
2022100209,4,2,10,12,22,14.5166666666667,"0-3 min","local",6,"rival",0,1,0.526306184046963
2022091104,3,1,10,49,59,4.13333333333333,"9-12 min","visitante",10,"rival",1,0,0.454669823110548
2022101611,4,1,10,25,35,14.65,"0-3 min","local",3,"PHI",0,0,0.400659995202929
2022091901,3,1,10,26,84,0.666666666666667,"12-15 min","local",17,"PHI",1,1,0.776491726647332
2022101611,3,3,9,40,70,13.4333333333333,"0-3 min","local",17,"PHI",1,1,0.808401298796031
2022100911,1,1,10,50,60,11.7166666666667,"3-6 min","visitante",0,"centro",0,1,0.647374309900818
2022100911,3,3,8,39,49,1.13333333333333,"12-15 min","visitante",7,"rival",1,1,0.867105160894617
2022091104,2,2,6,6,16,7.86666666666667,"6-9 min","visitante",0,"rival",1,1,0.710899800964668
2022092508,4,1,10,1,11,14.1666666666667,"0-3 min","visitante",24,"PHI",0,0,0.333562614579336
2022103008,1,2,10,32,42,13.0666666666667,"0-3 min","local",0,"PHI",1,1,0.761107736887559
2022100209,2,1,10,46,64,12.6333333333333,"0-3 min","local",-14,"PHI",1,1,0.668199648353925
2022091901,4,2,8,28,38,15,"0-3 min","local",17,"PHI",1,1,0.678932159275761
2022110300,4,1,10,10,100,8.25,"6-9 min","visitante",12,"PHI",0,0,0.196119419520218
2022091901,1,1,15,26,36,1.08333333333333,"12-15 min","local",7,"PHI",1,1,0.753331032184236
2022103008,3,1,10,46,64,14.2833333333333,"0-3 min","local",11,"PHI",1,1,0.589963260743156
2022100209,4,2,6,36,46,3.78333333333333,"9-12 min","local",8,"rival",0,0,0.103103616897193
2022091104,4,1,10,49,61,2,"12-15 min","visitante",3,"rival",0,0,0.0660973902896672
2022100911,3,2,4,43,67,14.1833333333333,"0-3 min","visitante",4,"PHI",1,1,0.659385654544845
