"gameId","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","gameClock_mod","timeCategory","estadio","nflId_35472","nflId_42392","nflId_42489","nflId_44875","nflId_44985","nflId_46076","nflId_47857","nflId_47879","nflId_48512","nflId_52536","nflId_53522","nflId_42818","nflId_53079","nflId_52494","nflId_48011","nflId_42448","nflId_54528","nflId_42569","nflId_39684","nflId_53855","nflId_54613","nflId_38937","nflId_40124","nflId_53590","nflId_42954","nflId_52615","nflId_45507","nflId_46173","diferencia","yardlineSide_mod","truth","estimate","probabilidades"
2022090800,1,2,3,45,65,13.25,"0-3 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BUF",1,1,0.798876767817355
2022103012,4,2,10,27,83,14.1,"0-3 min","local",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,"BUF",1,1,0.841619153150471
2022100901,2,1,10,41,69,2,"12-15 min","local",1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,21,"rival",1,1,0.859335203717947
2022092503,4,2,26,21,89,8.46666666666667,"6-9 min","visitante",1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,-4,"BUF",1,1,0.913460653741139
2022092503,1,2,3,32,42,3.1,"9-12 min","visitante",1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"BUF",1,1,0.928892349100501
2022100901,2,2,8,39,71,12.2,"0-3 min","local",1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,"rival",1,1,0.739761867008377
2022101610,4,1,10,35,75,3.11666666666667,"9-12 min","visitante",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-3,"BUF",1,0,0.584889049104383
2022101610,4,1,10,30,40,0.85,"12-15 min","visitante",1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4,"rival",0,0,0.547489081584772
2022100901,2,2,5,24,86,1.25,"12-15 min","local",1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,21,"rival",1,1,0.967437153104615
2022110606,4,2,14,46,64,8.31666666666667,"6-9 min","visitante",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"BUF",1,1,0.889259628368985
2022092503,1,1,10,28,82,13.85,"0-3 min","visitante",1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"rival",0,1,0.72467615997695
2022103012,1,3,14,21,89,5.3,"9-12 min","local",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"rival",1,1,0.936215288553563
2022092503,4,3,3,34,44,5.85,"9-12 min","visitante",1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,-4,"rival",1,1,0.896584846603596
2022091900,4,2,5,18,92,2.23333333333333,"12-15 min","local",0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,34,"rival",0,0,0.0686606384670139
2022110606,2,1,10,39,71,14.25,"0-3 min","visitante",1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,"BUF",1,0,0.677634033084584
2022092503,1,1,10,38,72,0.816666666666667,"12-15 min","visitante",1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"rival",0,1,0.967420847683037
2022100202,2,2,5,30,40,12.4833333333333,"0-3 min","visitante",1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,"BUF",1,1,0.777331140578062
2022101610,4,3,1,33,77,4.11666666666667,"9-12 min","visitante",1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-3,"BUF",0,0,0.190505867394496
2022110606,2,3,10,43,53,0.166666666666667,"12-15 min","visitante",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,"rival",0,1,0.982635415337413
2022100901,2,1,10,23,33,3.65,"9-12 min","local",1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,21,"BUF",1,1,0.819916807165221
2022100202,1,1,10,25,85,15,"0-3 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BUF",0,1,0.772515533052146
2022101610,3,1,10,22,88,7.8,"6-9 min","visitante",1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"rival",0,0,0.576878117325277
2022091900,3,1,10,20,30,8.36666666666667,"6-9 min","local",1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,"rival",1,1,0.730165570756333
2022101610,2,1,10,31,41,4.45,"9-12 min","visitante",1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-4,"BUF",1,0,0.534983026878715
2022103012,2,2,6,50,60,4.11666666666667,"9-12 min","local",1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7,"centro",0,0,0.443735280773224
2022092503,3,1,10,37,73,1.23333333333333,"12-15 min","visitante",1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,3,"rival",1,1,0.934372103860795
2022103012,1,2,1,1,109,3.66666666666667,"9-12 min","local",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"rival",1,0,0.106501749640712
2022091900,1,2,10,45,65,12.9833333333333,"0-3 min","local",1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BUF",1,0,0.656784588333466
2022091900,3,1,10,37,73,11.65,"3-6 min","local",1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,"BUF",1,0,0.486528161400531
2022091900,4,1,10,36,46,10.7333333333333,"3-6 min","local",1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,34,"BUF",0,0,0.295471147787437
2022090800,2,1,10,25,35,3,"9-12 min","visitante",1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,"BUF",0,1,0.826141677123634
2022110606,2,3,10,39,71,14.0833333333333,"0-3 min","visitante",1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,"BUF",1,1,0.8710243702875
2022100202,4,2,6,24,86,3.58333333333333,"9-12 min","visitante",1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"BUF",0,1,0.850447830157208
2022092503,2,3,10,45,55,4.05,"9-12 min","visitante",1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"rival",1,1,0.96167755153296
2022092503,1,3,1,1,109,9.83333333333333,"3-6 min","visitante",1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"rival",1,0,0.609777331546109
2022101610,1,1,10,36,46,1.15,"12-15 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rival",1,1,0.907554136091051
2022090800,3,2,7,14,96,4.48333333333333,"9-12 min","visitante",1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"BUF",0,0,0.300060685442058
2022090800,4,1,10,41,51,11.0166666666667,"3-6 min","visitante",1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,"BUF",1,0,0.528464267846162
2022091900,3,1,10,4,106,0.233333333333333,"12-15 min","local",1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,34,"BUF",0,0,0.159772803926605
2022092503,4,1,10,23,87,1.41666666666667,"12-15 min","visitante",1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,-2,"BUF",1,1,0.871858814620513
2022103012,4,2,3,3,13,10.25,"3-6 min","local",1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,17,"rival",1,0,0.338318153662236
2022100901,2,1,10,47,57,7.88333333333333,"6-9 min","local",1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14,"BUF",0,1,0.695575789839686
2022090800,4,2,4,4,106,13.6333333333333,"0-3 min","visitante",1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,"rival",1,0,0.652073934241073
2022091900,2,1,10,13,97,2.38333333333333,"12-15 min","local",1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,"rival",1,1,0.773979229914627
2022110606,3,2,1,47,57,2.16666666666667,"12-15 min","visitante",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-3,"BUF",0,0,0.642110276138848
2022092503,4,1,10,41,69,0.933333333333333,"12-15 min","visitante",1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,-2,"BUF",1,1,0.85106095956112
2022100202,2,1,10,25,35,3.65,"9-12 min","visitante",1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,-17,"BUF",1,1,0.876017001020289
2022100202,1,1,10,32,78,0.466666666666667,"12-15 min","visitante",1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-11,"BUF",0,1,0.898973554053285
2022103012,4,3,9,33,77,12.7666666666667,"0-3 min","local",1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,17,"BUF",1,1,0.92120800261029
2022090800,3,3,7,43,53,10.5666666666667,"3-6 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rival",1,1,0.936081879852829
2022092503,1,3,9,37,73,0.116666666666667,"12-15 min","visitante",1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"rival",1,1,0.973828569184987
2022091900,4,3,8,38,48,9.3,"3-6 min","local",1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,34,"BUF",0,1,0.698744461323182
2022103012,3,3,13,29,81,6.63333333333333,"6-9 min","local",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,"rival",1,1,0.910614718175747
2022110606,2,1,10,35,75,8.4,"6-9 min","visitante",1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,"BUF",0,1,0.759917084820313
2022101610,1,2,10,49,59,2.58333333333333,"12-15 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rival",1,1,0.80710133076036
2022100901,4,3,5,49,61,6.66666666666667,"6-9 min","local",0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,35,"rival",1,1,0.761980318843091
2022100202,1,2,10,22,88,1.01666666666667,"12-15 min","visitante",1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-11,"BUF",1,1,0.948518791943507
2022101610,2,2,4,43,53,9.11666666666667,"3-6 min","visitante",1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4,"BUF",1,1,0.835799833748311
2022100901,2,3,4,8,18,14.8666666666667,"0-3 min","local",1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,7,"BUF",1,1,0.989939368316073
2022101610,4,4,3,46,56,14.2833333333333,"0-3 min","visitante",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"rival",1,1,0.871373405444725
2022100901,2,1,10,15,95,7.4,"6-9 min","local",1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,14,"rival",1,1,0.810957194449122
2022110606,4,2,1,36,74,11.8666666666667,"3-6 min","visitante",1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"BUF",1,0,0.539884828519525
2022100202,3,1,10,28,38,13.8166666666667,"0-3 min","visitante",1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-10,"BUF",1,1,0.908726397580467
2022091900,2,1,10,33,43,3.85,"9-12 min","local",1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,"BUF",1,0,0.64631099620106
2022101610,2,3,3,3,107,6.68333333333333,"6-9 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,"rival",1,1,0.863989595984256
2022092503,2,3,8,8,18,12.05,"0-3 min","visitante",1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"rival",1,1,0.981617985003432
2022100202,2,2,10,28,82,0.483333333333333,"12-15 min","visitante",1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-17,"rival",1,1,0.949781757389541
2022101610,2,2,3,32,42,10.9833333333333,"3-6 min","visitante",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,"BUF",0,1,0.819439954989948
2022100202,4,3,9,49,59,14.3,"0-3 min","visitante",1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"rival",1,1,0.917019548068258
2022092503,4,1,10,37,73,8.91666666666667,"6-9 min","visitante",1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,-4,"BUF",1,0,0.682680007851186
2022100901,4,1,10,30,40,10.2666666666667,"3-6 min","local",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,35,"BUF",0,0,0.510489898599578
2022110606,4,4,21,14,96,0.55,"12-15 min","visitante",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-3,"BUF",1,1,0.953830534651188
2022092503,4,1,10,15,25,3.95,"9-12 min","visitante",1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,-4,"rival",1,0,0.280260525029936
2022100202,3,1,10,48,58,13.0666666666667,"0-3 min","visitante",1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-10,"BUF",0,0,0.653422319906372
2022092503,4,3,2,2,12,1.91666666666667,"12-15 min","visitante",1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,-4,"rival",1,1,0.908501841457735
2022092503,4,2,4,31,79,9.48333333333333,"3-6 min","visitante",1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,-4,"BUF",1,1,0.90229195120104
2022103012,4,2,4,46,64,4.56666666666667,"9-12 min","local",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,"BUF",0,1,0.78115804293907
