"gameId","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","gameClock_mod","timeCategory","estadio","diferencia","yardlineSide_mod","truth","estimate","probabilidades"
2022100910,1,2,8,41,69,5.33333333333333,"9-12 min","local",-7,"rival",0,1,0.529754784927808
2022091805,1,2,10,48,62,11.5833333333333,"3-6 min","visitante",-3,"CAR",1,1,0.671540396469304
2022110602,4,1,10,48,62,3,"9-12 min","visitante",-28,"rival",0,1,0.799503034423341
2022091101,3,1,10,36,74,0.65,"12-15 min","local",-13,"CAR",0,1,0.865686303387885
2022091101,3,3,2,33,77,1.23333333333333,"12-15 min","local",-13,"CAR",1,1,0.542598218465922
2022103001,4,1,10,25,85,14.45,"0-3 min","visitante",-8,"rival",0,0,0.261997742481315
2022103001,1,1,10,24,86,8.3,"6-9 min","visitante",0,"rival",1,0,0.288299667444896
2022103001,4,2,18,50,60,4.11666666666667,"9-12 min","visitante",-3,"centro",1,0,0.440530505138074
2022100910,4,2,10,23,33,8.18333333333333,"6-9 min","local",-18,"rival",0,1,0.980487376473779
2022101608,4,1,10,17,27,3.3,"9-12 min","visitante",-14,"rival",1,1,0.549335921731667
2022102301,3,1,10,25,85,15,"0-3 min","local",7,"CAR",1,0,0.335781145929353
2022091805,3,1,10,50,60,8.23333333333333,"6-9 min","visitante",0,"centro",1,0,0.384830586407009
2022100910,2,1,10,47,57,11.6,"3-6 min","local",-10,"rival",0,1,0.648595592125762
2022091101,2,1,10,25,85,10.8166666666667,"3-6 min","local",-7,"CAR",1,1,0.66877857041362
2022092500,2,3,1,38,48,5.46666666666667,"9-12 min","local",10,"rival",0,0,0.433593222520188
2022103001,1,2,7,44,54,12.7666666666667,"0-3 min","visitante",0,"CAR",1,1,0.593897397872031
2022091101,3,2,10,36,46,0.166666666666667,"12-15 min","local",-13,"rival",0,1,0.919136986986513
2022091805,2,1,10,12,98,1.35,"12-15 min","visitante",-3,"rival",1,0,0.316516832521007
2022103001,2,2,2,2,12,5,"9-12 min","visitante",-4,"rival",1,0,0.0970811140711619
2022103001,3,1,15,24,86,8.31666666666667,"6-9 min","visitante",-1,"CAR",1,1,0.691022011492011
2022091101,4,2,6,50,60,1.6,"12-15 min","local",-2,"centro",1,0,0.45763742744155
2022091101,3,1,10,36,46,0.25,"12-15 min","local",-13,"rival",1,1,0.860670309079402
2022091805,1,4,1,48,62,0.0833333333333333,"12-15 min","visitante",-6,"CAR",0,0,0.361864913171558
2022100203,4,2,5,31,79,7.23333333333333,"6-9 min","local",-16,"CAR",1,1,0.955954026192991
2022092500,1,1,10,29,81,0.85,"12-15 min","local",7,"rival",1,0,0.495718567216819
2022091101,3,2,3,32,78,1.9,"12-15 min","local",-13,"CAR",0,1,0.803870432578076
2022091805,1,1,10,25,85,12.8333333333333,"0-3 min","visitante",-3,"CAR",0,1,0.583952989885782
2022092500,4,1,10,35,75,11.3166666666667,"3-6 min","local",12,"rival",1,0,0.420184231798334
2022100203,1,1,10,32,42,2.31666666666667,"12-15 min","local",0,"CAR",1,1,0.655120795416806
2022100203,2,2,10,24,86,3.4,"9-12 min","local",4,"CAR",0,1,0.8791171748951
2022101608,1,1,10,22,88,10.4666666666667,"3-6 min","visitante",0,"rival",1,0,0.409606527858692
2022100910,4,2,15,32,42,1.56666666666667,"12-15 min","local",-22,"rival",1,1,0.984783436932766
2022100910,1,1,10,16,26,11.6166666666667,"3-6 min","local",-7,"CAR",0,0,0.480749799043286
2022100203,1,2,9,11,21,4.26666666666667,"9-12 min","local",0,"CAR",0,0,0.415941646060389
2022102301,4,3,11,29,81,9.65,"3-6 min","local",11,"rival",1,0,0.294338068800223
2022103001,4,1,10,25,35,2.23333333333333,"12-15 min","visitante",-3,"CAR",0,1,0.530738591502039
2022101608,3,3,6,41,51,11.55,"3-6 min","visitante",3,"CAR",1,1,0.728921333526756
2022100203,4,2,18,24,34,5.28333333333333,"9-12 min","local",-16,"rival",1,1,0.976644466962314
2022091805,1,3,4,45,65,0.6,"12-15 min","visitante",-6,"CAR",1,1,0.736981950138718
2022103001,3,1,10,38,48,13.0833333333333,"0-3 min","visitante",-4,"rival",0,1,0.63835199259781
2022110602,4,1,2,2,108,1.88333333333333,"12-15 min","visitante",-28,"rival",1,0,0.185897992967449
2022091805,3,3,2,43,53,3.45,"9-12 min","visitante",0,"CAR",1,0,0.363929569638452
2022100910,2,1,20,41,51,9.45,"3-6 min","local",-10,"rival",1,1,0.643739763661188
2022103001,4,2,5,5,105,12.65,"0-3 min","visitante",-8,"rival",1,0,0.310083975295867
