"gameId","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","offenseFormation","receiverAlignment","gameClock_mod","timeCategory","estadio","nflId_38557","nflId_41245","nflId_41295","nflId_43362","nflId_45268","nflId_46101","nflId_46155","nflId_47906","nflId_52500","nflId_53456","nflId_54490","nflId_54604","nflId_47852","nflId_43415","nflId_52609","nflId_42469","nflId_47896","nflId_48220","nflId_53560","nflId_54575","nflId_52463","nflId_42514","nflId_43295","nflId_52894","nflId_46437","nflId_33130","nflId_52721","diferencia","yardlineSide_mod","truth","estimate","probabilidades"
2022092505,3,3,4,4,14,"SHOTGUN","3x1",4.78333333333333,"9-12 min","visitante",1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"rival",1,1,0.844617635206991
2022100202,2,3,18,37,47,"SHOTGUN","2x2",4.75,"9-12 min","local",1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,14,"rival",1,1,0.916405033301535
2022102300,4,2,3,32,42,"SHOTGUN","2x1",8.61666666666667,"6-9 min","local",1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,"BAL",0,0,0.125729610627735
2022101606,1,2,15,37,47,"SHOTGUN","2x2",1.21666666666667,"12-15 min","visitante",1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"rival",0,1,0.753912992410407
2022091107,4,1,10,15,95,"SHOTGUN","2x1",14.05,"0-3 min","visitante",1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,"BAL",0,1,0.560073892922722
2022100202,1,1,10,16,94,"EMPTY","3x2",3.21666666666667,"9-12 min","local",1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,"rival",1,1,0.622638572723082
2022091800,2,1,10,34,76,"SHOTGUN","2x1",6.76666666666667,"6-9 min","local",1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,7,"BAL",0,0,0.52720456415224
2022101606,1,1,10,36,74,"PISTOL","2x2",3.55,"9-12 min","visitante",1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,"BAL",0,0,0.393242835783285
2022102700,2,1,10,33,43,"SHOTGUN","2x2",3.16666666666667,"9-12 min","visitante",1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-7,"rival",1,1,0.846267335458837
2022100913,1,2,3,37,47,"PISTOL","2x1",12.1,"0-3 min","local",1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"BAL",0,0,0.224729744986305
2022102300,3,4,1,1,11,"I_FORM","2x1",7.71666666666667,"6-9 min","local",1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3,"rival",0,0,0.106307687254095
2022091800,4,4,1,40,50,"SHOTGUN","2x1",9.26666666666667,"3-6 min","local",1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,14,"rival",0,0,0.137201532889547
2022101606,3,2,10,25,35,"SHOTGUN","2x2",1.93333333333333,"12-15 min","visitante",1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,3,"BAL",0,1,0.616773660789691
2022100202,3,2,4,31,79,"PISTOL","2x1",2.81666666666667,"12-15 min","local",1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"BAL",0,0,0.194596359902587
2022091800,1,1,10,46,64,"SINGLEBACK","3x1",7.25,"6-9 min","local",1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,7,"rival",1,1,0.595291264756495
2022102700,4,3,1,15,95,"SHOTGUN","2x2",7,"6-9 min","visitante",1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4,"rival",0,0,0.239132107764688
2022101606,1,1,10,32,42,"EMPTY","3x2",1.36666666666667,"12-15 min","visitante",1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"rival",1,0,0.490083641976979
2022101606,1,2,8,36,46,"EMPTY","3x2",10.3833333333333,"3-6 min","visitante",1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"rival",1,1,0.637646948621787
2022092505,2,1,10,48,58,"PISTOL","3x1",3.23333333333333,"9-12 min","visitante",1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-3,"rival",0,0,0.494675652151001
2022100913,3,2,11,49,61,"SHOTGUN","2x2",13.45,"0-3 min","local",1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"rival",1,1,0.765504997671846
2022091800,1,2,1,37,73,"I_FORM","2x1",6.66666666666667,"6-9 min","local",1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7,"rival",0,0,0.141693132115832
2022091800,3,2,10,25,35,"SHOTGUN","2x2",7.8,"6-9 min","local",1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,"BAL",1,1,0.738797044409726
2022091800,2,1,10,25,85,"SHOTGUN","2x2",10.9,"3-6 min","local",1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"BAL",1,1,0.642089129744275
2022102300,2,2,5,16,94,"PISTOL","2x2",10.9666666666667,"3-6 min","local",1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,-7,"rival",0,0,0.239992622325068
2022110700,4,3,1,44,66,"PISTOL","3x1",3.23333333333333,"9-12 min","visitante",1,0,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,14,"BAL",0,0,0.285944719791499
2022100202,2,2,19,40,70,"SHOTGUN","2x2",8.9,"6-9 min","local",1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,14,"BAL",1,1,0.887227767739969
2022100202,4,1,10,43,53,"PISTOL","3x1",9.73333333333333,"3-6 min","local",1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"BAL",0,0,0.515485248655756
2022101606,2,2,17,5,15,"SHOTGUN","3x1",0.466666666666667,"12-15 min","visitante",1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,3,"BAL",1,1,0.913586258328466
2022102700,1,1,10,43,53,"SHOTGUN","2x2",14.3,"0-3 min","visitante",1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"BAL",1,1,0.703585418217341
2022100202,3,3,6,29,81,"SHOTGUN","3x1",2.1,"12-15 min","local",1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"BAL",1,1,0.920612293930629
2022100202,1,1,10,44,54,"EMPTY","3x2",8.06666666666667,"6-9 min","local",1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,"BAL",1,1,0.560644869855635
2022101606,2,1,10,16,94,"SHOTGUN","2x2",2,"12-15 min","visitante",1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"rival",1,0,0.452019330023472
2022100913,4,1,10,33,43,"EMPTY","3x2",12.3833333333333,"0-3 min","local",1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,3,"rival",1,0,0.442180891512249
2022102700,3,2,11,41,51,"SHOTGUN","2x2",3.66666666666667,"9-12 min","visitante",1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,"rival",0,1,0.793550624850504
2022100913,2,2,7,11,21,"SHOTGUN","3x1",13.6,"0-3 min","local",1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,"rival",1,0,0.485591268879809
2022102300,4,3,1,45,65,"SHOTGUN","2x2",5.51666666666667,"9-12 min","local",1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,"rival",0,0,0.12274561690807
2022092505,3,2,1,1,11,"JUMBO","2x1",8.73333333333333,"6-9 min","visitante",1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-6,"rival",1,0,0.29487448771512
2022100202,3,1,10,41,69,"PISTOL","2x1",8.5,"6-9 min","local",1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,7,"BAL",0,0,0.465826940616484
2022101606,3,1,10,50,60,"PISTOL","2x2",1.18333333333333,"12-15 min","visitante",1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,3,"centro",0,0,0.332311535168829
2022091107,1,1,10,27,37,"SHOTGUN","2x2",1.2,"12-15 min","visitante",1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,"BAL",1,1,0.601322968611125
2022100202,4,1,10,5,15,"SHOTGUN","3x1",13.6333333333333,"0-3 min","local",1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"BAL",0,0,0.531283899164301
2022092505,4,1,10,27,37,"I_FORM","2x1",5.58333333333333,"9-12 min","visitante",1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,"BAL",1,0,0.517676464159001
2022100202,4,2,1,1,109,"JUMBO","2x1",5.68333333333333,"9-12 min","local",1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"rival",0,0,0.245494330003939
2022092505,4,1,10,20,30,"PISTOL","2x1",9.1,"3-6 min","visitante",1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,5,"BAL",0,0,0.461732279090167
2022101606,2,2,10,16,94,"SHOTGUN","2x2",1.95,"12-15 min","visitante",1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"rival",1,1,0.790730730448412
2022102700,3,2,9,31,41,"SHOTGUN","3x1",11.1,"3-6 min","visitante",1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-7,"rival",1,1,0.548126114666778
2022102300,4,2,6,50,60,"PISTOL","2x2",6.21666666666667,"6-9 min","local",1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3,"centro",0,0,0.442236573154746
2022102700,2,1,10,47,57,"SHOTGUN","3x1",3.66666666666667,"9-12 min","visitante",1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-7,"rival",1,1,0.634142812193692
2022100202,4,2,8,24,86,"SHOTGUN","2x2",7.73333333333333,"6-9 min","local",1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"rival",1,1,0.787142115135054
2022110700,2,3,4,39,71,"SHOTGUN","3x1",13.5,"0-3 min","visitante",1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7,"BAL",1,0,0.155142463979197
2022100202,2,1,10,49,61,"PISTOL","2x1",10.0166666666667,"3-6 min","local",1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,14,"BAL",0,0,0.493279693862661
2022102700,1,1,10,21,31,"SHOTGUN","2x1",14.9,"0-3 min","visitante",1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"BAL",1,0,0.50768310416772
2022101606,3,1,10,25,35,"EMPTY","3x2",2,"12-15 min","visitante",1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,3,"BAL",1,1,0.596848642712595
2022091800,4,1,10,40,70,"SHOTGUN","2x2",0.15,"12-15 min","local",1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,-4,"BAL",1,1,0.725744938556593
2022091800,4,3,3,42,52,"EMPTY","3x2",10.0666666666667,"3-6 min","local",1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,14,"rival",0,0,0.285327000474031
2022102300,3,1,10,25,85,"PISTOL","2x1",2.66666666666667,"12-15 min","local",1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,7,"BAL",0,0,0.435055033902744
2022091107,1,2,11,14,96,"SHOTGUN","2x2",4.13333333333333,"9-12 min","visitante",1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rival",1,1,0.785746439860735
2022110700,4,2,10,35,75,"PISTOL","2x2",3.31666666666667,"9-12 min","visitante",1,0,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,14,"BAL",0,0,0.431081467723113
2022102300,4,3,1,34,44,"PISTOL","2x2",8.08333333333333,"6-9 min","local",1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,3,"BAL",0,0,0.0925950408007055
2022110700,1,2,13,40,70,"EMPTY","3x2",2.98333333333333,"12-15 min","visitante",1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"rival",1,1,0.800449702590165
2022102300,1,1,10,44,66,"PISTOL","2x1",6.38333333333333,"6-9 min","local",1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-7,"BAL",0,0,0.416812758935336
2022100913,3,2,3,33,43,"SHOTGUN","3x1",0.466666666666667,"12-15 min","local",1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,"BAL",0,0,0.127357100549105
2022110700,1,1,10,24,34,"PISTOL","1x1",8.41666666666667,"6-9 min","visitante",1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"BAL",0,0,0.510744241668642
2022101606,2,2,6,43,53,"PISTOL","3x1",11.5,"3-6 min","visitante",1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"BAL",1,1,0.561284349339365
2022092505,3,1,6,6,16,"SHOTGUN","2x2",9.5,"3-6 min","visitante",1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,-6,"rival",0,1,0.564299006090329
2022100202,2,2,10,16,26,"PISTOL","2x2",14.9,"0-3 min","local",1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,11,"rival",0,1,0.773243167810935
2022101606,2,1,10,12,22,"SHOTGUN","2x2",1.08333333333333,"12-15 min","visitante",1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,3,"BAL",1,1,0.791144387519469
2022100202,3,2,12,39,71,"EMPTY","3x2",7.78333333333333,"6-9 min","local",1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,7,"BAL",1,1,0.823884439406393
2022110700,3,1,10,42,68,"PISTOL","3x1",12.5666666666667,"0-3 min","visitante",1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,11,"rival",0,0,0.317592233743089
2022102700,1,1,10,25,35,"SHOTGUN","3x1",6.93333333333333,"6-9 min","visitante",1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,-4,"BAL",1,0,0.25486758503228
2022102300,1,1,10,25,85,"PISTOL","3x1",0.3,"12-15 min","local",1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-7,"BAL",1,0,0.302337145081855
2022102700,3,3,5,43,67,"EMPTY","3x2",4.93333333333333,"9-12 min","visitante",1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"BAL",1,1,0.69096469774998
2022102700,4,1,10,24,86,"PISTOL","3x1",8.8,"6-9 min","visitante",1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,"rival",0,0,0.449782296645024
2022100202,1,1,10,27,83,"PISTOL","1x1",4.48333333333333,"9-12 min","local",1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,"rival",0,0,0.520016290444822
2022110700,4,3,10,25,85,"EMPTY","4x1",15,"0-3 min","visitante",1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,11,"BAL",1,1,0.790775388476315
2022110700,2,3,8,21,89,"SHOTGUN","3x1",7.85,"6-9 min","visitante",1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,7,"BAL",1,1,0.806003884468298
