"gameId","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","gameClock_mod","timeCategory","estadio","diferencia","yardlineSide_mod","truth","estimate","probabilidades"
2022103010,3,2,10,38,48,9.75,"3-6 min","local",4,"LA",0,1,0.671458790927566
2022092510,2,2,2,43,67,11.7,"3-6 min","visitante",13,"LA",1,0,0.577154613326096
2022100912,2,2,4,44,66,0.616666666666667,"12-15 min","local",-6,"rival",1,1,0.763709021956847
2022091807,3,1,10,40,70,0.583333333333333,"12-15 min","local",18,"rival",0,1,0.662395400657805
2022090800,4,3,10,24,86,8.83333333333333,"6-9 min","local",-21,"LA",1,1,0.792968938374815
2022100300,1,3,19,28,82,7.6,"6-9 min","visitante",0,"rival",0,1,0.794181795382894
2022103010,1,2,4,38,48,8.08333333333333,"6-9 min","local",0,"LA",1,1,0.697587702644379
2022100300,2,1,10,38,48,8.53333333333333,"6-9 min","visitante",-4,"rival",1,0,0.588089332968358
2022100300,2,2,2,41,69,1.28333333333333,"12-15 min","visitante",-8,"LA",1,0,0.600534604360373
2022090800,2,2,19,38,48,0.433333333333333,"12-15 min","local",-3,"rival",1,1,0.744996721431515
2022110609,4,1,10,7,103,1.86666666666667,"12-15 min","visitante",4,"LA",0,0,0.478442686402212
2022100300,4,2,10,37,47,3.73333333333333,"9-12 min","visitante",-15,"rival",1,1,0.765009932101323
2022090800,2,1,10,40,50,1.66666666666667,"12-15 min","local",-3,"rival",1,1,0.652009394431604
2022100912,2,2,10,20,30,3.28333333333333,"9-12 min","local",-6,"LA",1,1,0.716767318768507
2022100300,1,2,6,27,83,10.5,"3-6 min","visitante",0,"rival",0,1,0.741781544885404
2022100912,2,1,10,27,37,15,"0-3 min","local",-6,"LA",0,0,0.500339077733885
2022090800,2,2,4,4,14,3.08333333333333,"9-12 min","local",-10,"rival",1,1,0.745370603385704
2022100912,4,1,10,31,41,1.93333333333333,"12-15 min","local",-12,"rival",1,1,0.710235669368083
2022100912,3,2,4,46,56,5.4,"9-12 min","local",-9,"LA",0,1,0.796785195315052
2022110609,1,2,10,25,85,7.16666666666667,"6-9 min","visitante",-3,"LA",1,1,0.686419160605135
2022091807,2,1,10,33,43,12.8,"0-3 min","local",7,"rival",1,0,0.575386265222699
2022103010,1,3,9,33,77,3.21666666666667,"9-12 min","local",0,"rival",1,1,0.708149395296209
2022100912,2,3,4,44,66,0.566666666666667,"12-15 min","local",-6,"rival",1,1,0.75737952871157
2022100300,3,1,10,35,75,8.93333333333333,"6-9 min","visitante",-8,"rival",1,0,0.599392519370273
2022103010,1,2,10,29,39,14.3,"0-3 min","local",0,"LA",1,1,0.670142574314543
2022110609,4,2,12,20,90,7.28333333333333,"6-9 min","visitante",4,"LA",0,1,0.660878221710505
2022103010,4,1,10,9,101,2.4,"12-15 min","local",-17,"LA",0,1,0.652172781698354
2022092510,1,1,10,20,90,11.65,"3-6 min","visitante",0,"rival",0,0,0.586090576265128
2022091807,3,1,10,30,40,7.23333333333333,"6-9 min","local",25,"LA",0,0,0.57872931921149
2022101608,4,2,2,2,108,8.33333333333333,"6-9 min","local",7,"rival",0,0,0.555608060153061
2022091807,4,2,6,19,29,13.8833333333333,"0-3 min","local",18,"rival",1,1,0.733635688096039
2022091807,3,3,10,21,31,3.06666666666667,"9-12 min","local",18,"LA",1,1,0.767071769181421
2022091807,4,2,5,28,82,1.05,"12-15 min","local",6,"LA",0,1,0.692903860065417
2022100912,1,1,10,46,56,9.93333333333333,"3-6 min","local",-6,"rival",1,1,0.666997710888569
2022101608,4,3,13,11,21,4.55,"9-12 min","local",14,"LA",0,1,0.714431937405882
2022103010,2,2,6,29,81,0.316666666666667,"12-15 min","local",4,"LA",0,1,0.657312092841116
2022091807,2,2,10,19,29,10.9666666666667,"3-6 min","local",7,"rival",0,1,0.728220822592992
2022100912,2,3,5,42,52,1.15,"12-15 min","local",-6,"LA",1,1,0.757118024410605
2022101608,4,1,10,20,90,9.51666666666667,"3-6 min","local",7,"rival",1,0,0.575154894138538
2022103010,1,2,1,1,109,0.9,"12-15 min","local",0,"rival",0,1,0.635815612373946
2022110609,1,1,10,25,85,7.26666666666667,"6-9 min","visitante",-3,"LA",1,0,0.586090576265128
2022110609,2,3,6,23,33,10.4333333333333,"3-6 min","visitante",4,"LA",1,1,0.724861253213593
2022090800,3,1,10,48,58,7.03333333333333,"6-9 min","local",-7,"LA",1,1,0.728577139790689
2022100300,1,2,6,29,39,14.5,"0-3 min","visitante",0,"LA",1,1,0.727238587879342
2022100300,1,2,6,41,69,11.9,"3-6 min","visitante",0,"rival",1,1,0.749245974509464
2022110609,3,1,10,44,66,11.3666666666667,"3-6 min","visitante",1,"rival",0,1,0.658157655316358
2022100300,3,2,10,35,75,8.85,"6-9 min","visitante",-8,"rival",1,1,0.749598067528706
2022101608,3,3,3,3,13,4.71666666666667,"9-12 min","local",-3,"rival",1,1,0.744907711551523
2022101608,3,1,5,5,15,6.15,"6-9 min","local",-3,"rival",0,0,0.530922170024108
2022100300,4,3,10,24,34,1.96666666666667,"12-15 min","visitante",-15,"rival",1,1,0.734150519013316
2022110609,3,1,10,44,54,12.6333333333333,"0-3 min","visitante",1,"LA",0,1,0.653598205660815
2022110609,3,2,7,44,66,3.18333333333333,"9-12 min","visitante",4,"rival",1,1,0.675571653424773
2022101608,3,2,2,28,82,2.4,"12-15 min","local",0,"LA",0,0,0.591888513173219
2022100912,3,1,10,40,50,6.1,"6-9 min","local",-9,"LA",1,0,0.600531994049281
2022101608,4,2,10,14,24,5.33333333333333,"9-12 min","local",14,"LA",1,1,0.677238900280242
2022100300,4,3,10,21,89,13.6166666666667,"0-3 min","visitante",-8,"LA",1,1,0.792968938374815
2022103010,2,2,5,21,31,8.05,"6-9 min","local",0,"rival",1,1,0.689398077828994
2022100912,3,1,10,46,64,4.05,"9-12 min","local",-9,"rival",1,1,0.711414720270795
2022110609,2,2,6,15,25,8.65,"6-9 min","visitante",4,"LA",0,1,0.663730354954531
2022090800,3,1,10,25,35,7.98333333333333,"6-9 min","local",-7,"LA",1,0,0.586477386062835
2022103010,1,3,3,37,73,4.58333333333333,"9-12 min","local",0,"rival",1,1,0.739413734889974
2022103010,1,3,10,29,39,14.2333333333333,"0-3 min","local",0,"LA",1,1,0.735833481704363
2022101608,4,1,10,39,49,13.5333333333333,"0-3 min","local",7,"LA",1,0,0.510716032348771
2022091807,1,2,6,6,104,2.55,"12-15 min","local",0,"rival",1,1,0.732534440028234
2022110609,2,1,10,19,29,11.2333333333333,"3-6 min","visitante",4,"LA",1,0,0.560346406788899
2022090800,4,1,10,32,78,12.8833333333333,"0-3 min","local",-14,"LA",0,1,0.712291265342688
2022100912,4,2,9,21,31,4.1,"9-12 min","local",-12,"rival",1,1,0.738579837124505
2022101608,3,1,10,23,87,10.6833333333333,"3-6 min","local",-3,"LA",1,0,0.586477386062835
