"gameId","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","offenseFormation","receiverAlignment","gameClock_mod","timeCategory","estadio","diferencia","yardlineSide_mod","truth","estimate","probabilidades"
2022091808,4,1,10,45,65,"SINGLEBACK","2x2",14,"0-3 min","local",13,"SF",0,0,0.186489952275895
2022091102,2,3,3,43,67,"SHOTGUN","3x1",0.0666666666666667,"12-15 min","visitante",7,"SF",1,1,0.957559794023915
2022091808,4,1,1,1,11,"JUMBO","1x1",3.15,"9-12 min","local",13,"rival",0,0,0.0138370686133318
2022091808,1,1,10,37,73,"SHOTGUN","2x2",13.8166666666667,"0-3 min","local",0,"SF",1,0,0.214817046832098
2022100910,4,2,5,5,105,"SINGLEBACK","3x1",3.33333333333333,"9-12 min","visitante",15,"rival",0,0,0.0576366042256402
2022102310,2,2,7,48,58,"EMPTY","3x2",15,"0-3 min","local",3,"SF",1,1,0.838206667252322
2022100910,2,1,10,40,70,"SINGLEBACK","3x1",3.35,"9-12 min","visitante",7,"rival",0,0,0.0241438070274649
2022101600,2,2,3,25,35,"I_FORM","2x1",8.55,"6-9 min","visitante",-7,"rival",1,0,0.293457833550047
2022101600,2,1,10,41,51,"SHOTGUN","2x2",13.6666666666667,"0-3 min","visitante",-14,"rival",1,1,0.845944917143559
2022091808,1,1,7,7,17,"SINGLEBACK","3x1",11.2166666666667,"3-6 min","local",0,"rival",0,0,0.136931024307947
2022092513,3,1,10,39,49,"SINGLEBACK","3x1",3.28333333333333,"9-12 min","visitante",2,"rival",0,0,0.195867888187497
2022091102,2,1,10,9,101,"SHOTGUN","2x1",0.416666666666667,"12-15 min","visitante",7,"SF",0,1,0.443356252178042
2022100300,4,1,10,16,26,"SINGLEBACK","2x2",1.81666666666667,"12-15 min","local",15,"SF",0,0,0.119877470537311
2022101600,4,1,10,45,65,"SHOTGUN","2x2",0.116666666666667,"12-15 min","visitante",-14,"rival",1,1,0.956033934935831
2022101600,1,2,3,18,28,"SHOTGUN","2x2",2.35,"12-15 min","visitante",-7,"SF",0,1,0.808338072748996
2022100910,3,2,5,45,55,"I_FORM","2x1",9.85,"3-6 min","visitante",8,"rival",0,1,0.522173152906486
2022100300,1,1,10,32,42,"SINGLEBACK","2x2",2.86666666666667,"12-15 min","local",-3,"rival",0,0,0.309496969052659
2022100910,2,2,9,26,36,"SHOTGUN","2x2",7.33333333333333,"6-9 min","visitante",7,"SF",1,1,0.852965973325826
2022091102,1,1,10,43,53,"SINGLEBACK","2x2",13.5,"0-3 min","visitante",0,"SF",0,1,0.4281291583455
2022092513,1,2,10,35,75,"SHOTGUN","2x2",6.03333333333333,"6-9 min","visitante",7,"SF",0,1,0.468866931254101
2022102310,2,3,7,24,86,"SHOTGUN","3x1",12.9333333333333,"0-3 min","local",3,"rival",1,1,0.972956130285686
2022100300,4,1,10,45,55,"SHOTGUN","2x2",13.3166666666667,"0-3 min","local",8,"SF",0,1,0.559043968834163
2022102310,3,1,10,17,27,"I_FORM","2x1",13.4166666666667,"0-3 min","local",-8,"SF",0,0,0.362575419169541
2022100910,4,1,10,26,36,"SINGLEBACK","3x1",6.8,"6-9 min","visitante",15,"SF",0,0,0.39610312715703
2022092513,1,2,3,3,13,"SINGLEBACK","2x2",7.96666666666667,"6-9 min","visitante",0,"rival",1,0,0.298876365039331
2022103010,3,1,10,42,68,"SHOTGUN","2x1",0.25,"12-15 min","visitante",3,"SF",1,0,0.390491236622534
2022103010,2,1,10,21,89,"I_FORM","2x1",2.48333333333333,"12-15 min","visitante",-7,"rival",0,1,0.630287046407729
2022100300,2,3,2,33,43,"SHOTGUN","2x2",5.1,"9-12 min","local",1,"SF",1,0,0.272234276900373
2022103010,1,2,6,45,65,"SHOTGUN","2x2",11.2166666666667,"3-6 min","visitante",0,"SF",1,0,0.0655699365026242
2022100300,2,3,3,43,53,"SHOTGUN","2x2",3.01666666666667,"9-12 min","local",1,"SF",1,1,0.918850749316045
2022092513,2,1,10,11,21,"SHOTGUN","3x1",1,"12-15 min","visitante",4,"SF",1,1,0.659762608756027
2022100300,3,3,5,49,59,"SHOTGUN","2x2",12.9,"0-3 min","local",8,"rival",1,1,0.974232208135326
2022102310,1,2,4,13,23,"SHOTGUN","2x2",11.25,"3-6 min","local",0,"rival",1,1,0.712091090853583
2022092513,3,1,10,41,51,"I_FORM","2x1",0.483333333333333,"12-15 min","visitante",2,"rival",0,1,0.851615336928963
2022101600,2,1,10,29,39,"SHOTGUN","3x1",12.9833333333333,"0-3 min","visitante",-14,"rival",1,0,0.333085152262894
2022102310,2,1,10,27,83,"SINGLEBACK","3x1",13.7166666666667,"0-3 min","local",3,"rival",1,1,0.625359504402574
2022100300,3,2,5,33,43,"SHOTGUN","2x2",3.13333333333333,"9-12 min","local",5,"rival",0,1,0.554961132449276
2022091102,2,2,9,35,75,"EMPTY","3x2",5.55,"9-12 min","visitante",7,"SF",1,0,0.333277698593812
2022103010,1,1,10,44,54,"SHOTGUN","2x2",10.5666666666667,"3-6 min","visitante",0,"rival",0,0,0.271376344590588
2022101600,4,2,10,47,57,"SINGLEBACK","3x1",14.9,"0-3 min","visitante",-14,"SF",1,1,0.934048515803891
2022091102,4,2,10,10,20,"SHOTGUN","2x2",7.15,"6-9 min","visitante",-9,"SF",1,0,0.299853631025362
2022092513,4,1,10,25,35,"SINGLEBACK","2x2",4.16666666666667,"9-12 min","visitante",-1,"SF",1,1,0.710903234957762
2022103010,2,1,10,36,74,"PISTOL","2x2",13.0333333333333,"0-3 min","visitante",-7,"rival",0,1,0.804259342254848
2022100300,3,2,2,17,27,"I_FORM","2x1",1.7,"12-15 min","local",5,"rival",0,0,0.174750929283608
2022102310,1,1,15,40,70,"SHOTGUN","2x2",0.1,"12-15 min","local",3,"SF",0,0,0.391870693932815
2022103010,2,2,15,31,41,"SHOTGUN","2x2",6.11666666666667,"6-9 min","visitante",-7,"SF",1,1,0.97820681909758
2022103010,4,3,4,42,52,"SHOTGUN","3x1",3.26666666666667,"9-12 min","visitante",17,"SF",0,1,0.642108459286064
2022092513,1,1,8,8,18,"SINGLEBACK","3x1",8.63333333333333,"6-9 min","visitante",0,"rival",1,0,0.302934447246388
2022100910,2,2,10,50,60,"EMPTY","3x2",6.53333333333333,"6-9 min","visitante",7,"centro",1,1,0.789056915780969
2022091102,2,1,10,24,86,"PISTOL","2x1",8.71666666666667,"6-9 min","visitante",7,"SF",0,0,0.059333867333597
2022102310,1,1,10,50,60,"SHOTGUN","3x1",13.85,"0-3 min","local",0,"centro",1,0,0.0622388538617426
2022102310,3,3,7,31,79,"SHOTGUN","2x1",7.83333333333333,"6-9 min","local",-8,"rival",1,1,0.918135374550562
2022102310,4,1,10,18,28,"SHOTGUN","3x1",1.61666666666667,"12-15 min","local",-21,"rival",1,1,0.979992926588303
2022101600,3,1,10,20,90,"SHOTGUN","2x2",2.66666666666667,"12-15 min","visitante",-14,"SF",1,1,0.641601376435352
2022102310,4,1,10,33,43,"SHOTGUN","3x1",2,"12-15 min","local",-21,"rival",1,1,0.984665018427535
2022100910,4,1,3,3,107,"I_FORM","2x1",4.1,"9-12 min","visitante",15,"rival",0,0,0.0184698930666171
2022100300,3,1,10,25,85,"SINGLEBACK","3x1",15,"0-3 min","local",8,"SF",0,1,0.570710751513521
2022102310,2,1,15,20,30,"I_FORM","2x1",5.4,"9-12 min","local",-1,"SF",1,1,0.457344821082973
2022102310,3,2,7,48,62,"SHOTGUN","2x2",10.55,"3-6 min","local",-8,"rival",1,0,0.370963867391271
2022092513,2,2,7,6,16,"SINGLEBACK","3x1",2,"12-15 min","visitante",4,"SF",0,1,0.424273280245791
2022101600,1,1,10,11,21,"SHOTGUN","2x2",2.98333333333333,"12-15 min","visitante",-7,"SF",1,0,0.362308506444102
2022102310,2,1,10,46,64,"SHOTGUN","2x1",4.58333333333333,"9-12 min","local",-1,"rival",1,0,0.168948785943533
2022091102,4,1,10,36,46,"PISTOL","3x1",11.2333333333333,"3-6 min","visitante",-3,"SF",1,1,0.45330987477253
2022102310,4,3,1,34,76,"SINGLEBACK","2x2",5.68333333333333,"9-12 min","local",-21,"SF",0,1,0.427989870084446
