"gameId","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","gameClock_mod","timeCategory","estadio","diferencia","yardlineSide_mod","truth","estimate","probabilidades"
2022103002,3,1,10,30,40,8.15,"6-9 min","local",5,"rival",0,1,0.795336347262692
2022101611,3,1,10,37,73,2.15,"12-15 min","visitante",-10,"rival",0,1,0.915843232065576
2022102303,4,2,4,48,62,7.85,"6-9 min","local",4,"rival",0,1,0.682957598424452
2022091809,1,1,10,23,33,10.4833333333333,"3-6 min","local",0,"rival",0,0,0.0242454691789342
2022101611,2,1,10,25,35,6.61666666666667,"6-9 min","visitante",-17,"DAL",1,0,0.212493731400285
2022103002,4,1,10,21,31,13.5833333333333,"0-3 min","local",13,"DAL",0,0,0.0732417750689097
2022103002,2,1,10,25,85,0.666666666666667,"12-15 min","local",14,"DAL",1,0,0.111295245885968
2022091809,2,2,8,27,37,13.4166666666667,"0-3 min","local",11,"DAL",0,0,0.137360172542911
2022102303,3,2,1,32,42,6.21666666666667,"6-9 min","local",4,"rival",0,0,0.410606075070394
2022102303,2,2,20,15,25,7,"6-9 min","local",-3,"DAL",1,1,0.519998114219515
2022100204,4,3,12,46,64,2.4,"12-15 min","local",15,"rival",0,1,0.885490725063274
2022100912,3,1,10,5,105,2.76666666666667,"12-15 min","visitante",9,"DAL",0,0,0.148615743332219
2022091809,1,3,10,25,85,1.53333333333333,"12-15 min","local",4,"DAL",1,1,0.851920875211225
2022100204,2,2,8,35,45,5.43333333333333,"9-12 min","local",-1,"DAL",1,0,0.262426501426765
2022101611,2,4,1,34,44,9.5,"3-6 min","visitante",-14,"DAL",1,0,0.173507414267802
2022103002,2,1,10,18,28,10.9333333333333,"3-6 min","local",7,"rival",0,0,0.129563932620785
2022091113,1,3,8,40,50,10.45,"3-6 min","local",0,"rival",1,1,0.980542900761438
2022092600,4,1,10,11,21,14.7,"0-3 min","visitante",0,"DAL",0,1,0.785961306940314
2022100912,2,1,10,25,85,9.51666666666667,"3-6 min","visitante",-1,"DAL",0,0,0.081581499941951
2022091113,2,1,10,37,47,2.16666666666667,"12-15 min","local",-6,"DAL",1,1,0.947386405483364
2022101611,3,2,14,24,86,0.25,"12-15 min","visitante",-10,"rival",0,1,0.913465402282672
2022091809,2,1,10,22,32,5.2,"9-12 min","local",11,"DAL",0,0,0.0304963840960576
2022092600,1,1,10,46,56,6.65,"6-9 min","visitante",0,"rival",1,1,0.73157613086447
2022091113,3,1,10,20,90,12.1833333333333,"0-3 min","local",-9,"DAL",0,0,0.15974043796491
2022092600,1,2,5,5,15,3.45,"9-12 min","visitante",0,"rival",0,0,0.110571438121238
2022100204,3,3,8,15,25,5.7,"9-12 min","local",5,"rival",1,1,0.969458105975823
2022091113,3,2,4,26,84,11.5666666666667,"3-6 min","local",-9,"DAL",0,1,0.595838874763147
2022091809,2,2,10,39,71,0.366666666666667,"12-15 min","local",11,"rival",1,1,0.950979771175661
2022092600,3,2,3,49,61,4.25,"9-12 min","visitante",-7,"DAL",1,0,0.425339165271543
2022100912,3,3,16,31,79,11.8,"3-6 min","visitante",6,"DAL",1,1,0.7591011115276
2022091809,2,3,13,43,53,10.65,"3-6 min","local",11,"DAL",1,1,0.96642866222492
2022091809,4,3,14,45,65,2.4,"12-15 min","local",0,"DAL",1,1,0.988626819259451
2022102303,4,2,14,28,82,2.25,"12-15 min","local",11,"rival",0,1,0.83280771430791
2022092600,3,3,12,23,87,8.21666666666667,"6-9 min","visitante",0,"DAL",1,1,0.982070869453899
2022100912,4,3,7,7,17,3.28333333333333,"9-12 min","visitante",12,"DAL",0,1,0.788051570212146
2022091809,3,1,10,39,49,3.46666666666667,"9-12 min","local",8,"DAL",1,0,0.11689449953044
2022102303,2,2,10,40,50,2.95,"12-15 min","local",-3,"DAL",1,1,0.692187381450394
2022100912,2,2,16,29,81,5.03333333333333,"9-12 min","visitante",6,"DAL",1,0,0.410859386269754
2022091113,1,1,10,10,100,1.01666666666667,"12-15 min","local",-3,"DAL",0,1,0.710151496866348
2022091809,1,1,10,39,49,11.95,"3-6 min","local",0,"rival",1,0,0.059034877073866
2022092600,4,1,10,35,75,7.53333333333333,"6-9 min","visitante",7,"rival",0,0,0.367970634823603
2022092600,2,1,10,23,33,7.38333333333333,"6-9 min","visitante",3,"DAL",0,0,0.269042846873197
2022100912,4,2,9,5,15,3.38333333333333,"9-12 min","visitante",12,"DAL",0,0,0.17188618708599
2022092600,2,2,10,40,70,2.8,"12-15 min","visitante",3,"rival",1,0,0.425589892960586
2022102303,1,2,7,28,82,3.31666666666667,"9-12 min","local",-3,"DAL",0,0,0.194020942883327
2022092600,1,3,18,46,64,12.6833333333333,"0-3 min","visitante",0,"DAL",1,1,0.988473970643215
2022100204,1,1,10,48,58,1.63333333333333,"12-15 min","local",3,"rival",1,1,0.948787965127696
2022102303,4,2,10,43,67,6.98333333333333,"6-9 min","local",4,"rival",0,1,0.87630270697777
2022100204,1,1,10,31,41,0.883333333333333,"12-15 min","local",3,"rival",0,1,0.686802241658921
2022100204,1,1,10,36,74,2.2,"12-15 min","local",3,"DAL",1,1,0.760938542677545
2022101611,4,1,10,12,98,2.65,"12-15 min","visitante",-9,"DAL",1,1,0.859144703706431
2022102303,4,1,10,20,30,11.8833333333333,"3-6 min","local",4,"DAL",0,0,0.17715117407712
2022091113,3,2,10,33,77,9.75,"3-6 min","local",-9,"DAL",1,0,0.368738633609982
2022091809,2,1,10,47,63,3.73333333333333,"9-12 min","local",11,"rival",0,0,0.467345161757446
2022101611,1,2,8,37,73,8.41666666666667,"6-9 min","visitante",0,"DAL",0,1,0.479080419534953
2022091809,4,1,10,35,45,0.4,"12-15 min","local",0,"rival",0,1,0.883443538979773
2022100912,3,1,10,37,73,13.1666666666667,"0-3 min","visitante",6,"DAL",1,0,0.05269814273556
2022101611,4,2,10,12,98,2.58333333333333,"12-15 min","visitante",-9,"DAL",1,1,0.921157184076775
2022091113,3,3,11,24,86,2.56666666666667,"12-15 min","local",-16,"DAL",1,1,0.988006937230014
2022100912,3,1,10,42,52,11.3666666666667,"3-6 min","visitante",6,"rival",0,0,0.247069492039841
2022091113,2,2,15,21,31,6.86666666666667,"6-9 min","local",-3,"DAL",1,0,0.286557921917781
2022092600,1,1,10,46,56,13.85,"0-3 min","visitante",0,"rival",0,0,0.477979404862558
2022101611,2,3,10,12,98,0.633333333333333,"12-15 min","visitante",-20,"rival",1,1,0.964130550638258
2022091809,1,1,10,47,57,0.75,"12-15 min","local",4,"rival",1,1,0.94153759126607
