"gameId","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","gameClock_mod","timeCategory","estadio","nflId_29851","nflId_30842","nflId_41230","nflId_44995","nflId_45635","nflId_48181","nflId_52600","nflId_52616","nflId_53491","nflId_53571","nflId_54499","nflId_37139","nflId_54597","nflId_52614","nflId_52470","nflId_52502","nflId_54605","nflId_47970","nflId_52434","nflId_46705","nflId_47827","nflId_53514","nflId_40057","nflId_52875","nflId_54723","nflId_53685","diferencia","yardlineSide_mod","truth","estimate","probabilidades"
2022101602,4,3,22,45,65,9.98333333333333,"3-6 min","local",1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,-14,"rival",1,1,0.896357615717536
2022103012,3,1,5,13,97,14.45,"0-3 min","visitante",1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,-17,"GB",0,0,0.473140332654442
2022103012,1,1,10,20,90,3.45,"9-12 min","visitante",1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,-7,"GB",1,0,0.365614672530549
2022091812,3,2,5,19,29,12.3166666666667,"0-3 min","local",1,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,17,"GB",0,0,0.291400875987439
2022102306,3,2,6,43,67,9.83333333333333,"3-6 min","visitante",1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,-3,"GB",0,1,0.517395369042887
2022091812,1,1,10,25,85,15,"0-3 min","local",1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"GB",0,0,0.412753639532456
2022091112,4,2,10,49,59,4.5,"9-12 min","visitante",1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,-16,"rival",1,1,0.814442925466605
2022100211,4,2,8,18,92,7.06666666666667,"6-9 min","local",1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,-7,"rival",0,1,0.554975063919972
2022100211,2,1,10,35,45,0.116666666666667,"12-15 min","local",1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,-3,"GB",1,1,0.813282160987231
2022110603,4,2,9,26,36,14.3333333333333,"0-3 min","visitante",1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,-9,"GB",1,1,0.763463678603587
2022102306,4,1,10,21,89,3.55,"9-12 min","visitante",1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,-9,"rival",1,1,0.700655754609957
2022110603,2,2,10,45,55,4.26666666666667,"9-12 min","visitante",1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,"rival",1,0,0.489982720201238
2022091812,2,2,1,5,105,0.583333333333333,"12-15 min","local",1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,10,"rival",1,1,0.843118511740258
2022102306,1,3,4,42,52,12.3,"0-3 min","visitante",1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,"GB",1,1,0.829669696773908
2022100211,4,2,7,44,66,9.06666666666667,"3-6 min","local",1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,-7,"rival",1,1,0.564738353593858
2022103012,4,1,10,5,15,10.0833333333333,"3-6 min","visitante",1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,-17,"GB",0,1,0.739265131810595
2022103012,4,1,10,37,73,0.966666666666667,"12-15 min","visitante",1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,-10,"rival",1,1,0.891917130599608
2022100900,4,3,2,36,46,3.31666666666667,"9-12 min","local",1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,-7,"rival",1,1,0.639146457221979
2022091112,4,1,10,8,102,1.03333333333333,"12-15 min","visitante",0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,-16,"GB",1,1,0.769432491210927
2022100211,3,1,10,49,59,14.0666666666667,"0-3 min","local",1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,-3,"rival",0,0,0.474264682371189
2022103012,2,1,10,21,31,1.83333333333333,"12-15 min","visitante",1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,-14,"GB",0,1,0.559862695724928
2022101602,1,1,10,21,31,12.4666666666667,"0-3 min","local",1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,"GB",0,0,0.457695779496601
2022110603,4,1,20,31,79,8.25,"6-9 min","visitante",1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,-9,"rival",1,1,0.861919088782769
2022100900,4,1,10,45,65,4.76666666666667,"9-12 min","local",1,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,-7,"GB",0,1,0.556632477403198
2022102306,2,1,10,41,69,1.91666666666667,"12-15 min","visitante",1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,4,"GB",1,1,0.632556948183995
2022091812,1,2,1,43,53,2.13333333333333,"12-15 min","local",1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,-4,"rival",0,1,0.677989327287866
2022092512,2,1,10,38,72,11.1333333333333,"3-6 min","visitante",1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,4,"rival",0,0,0.469026810723894
2022100211,5,2,3,42,52,4.78333333333333,"9-12 min","local",1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,"GB",0,1,0.543292333798176
2022103012,2,1,10,46,56,11.45,"3-6 min","visitante",1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,-14,"GB",1,0,0.328200866920378
2022100211,2,3,9,32,42,0.366666666666667,"12-15 min","local",1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,4,"GB",1,1,0.879679430856693
2022091112,2,2,10,25,35,3.8,"9-12 min","visitante",1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-10,"GB",1,1,0.640930149829457
2022100900,2,3,10,29,81,0.516666666666667,"12-15 min","local",1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,7,"rival",1,1,0.855126258531002
2022092512,1,1,10,29,81,0.55,"12-15 min","visitante",1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,4,"GB",0,0,0.409615995348032
2022102306,2,3,11,40,70,1.65,"12-15 min","visitante",1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,4,"GB",1,1,0.949750415671324
2022091112,3,2,8,20,30,14.2166666666667,"0-3 min","visitante",1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-17,"GB",1,1,0.629717907468693
2022092512,3,1,10,44,54,0.583333333333333,"12-15 min","visitante",1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,8,"GB",0,0,0.378250497126627
2022101602,4,4,2,33,43,2,"12-15 min","local",0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,-17,"GB",1,1,0.856467403202533
2022103012,1,1,10,39,71,12.0833333333333,"0-3 min","visitante",1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,"GB",1,0,0.416992349529306
2022091812,1,3,7,36,46,12.3666666666667,"0-3 min","local",1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"rival",1,1,0.87884825866387
2022091112,1,2,6,50,60,4.83333333333333,"9-12 min","visitante",1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-7,"centro",0,1,0.703430411062187
2022101602,3,2,10,30,80,7.96666666666667,"6-9 min","local",1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,-7,"GB",0,1,0.607198001558694
2022101602,1,2,8,42,52,5.53333333333333,"9-12 min","local",1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,"GB",1,1,0.705421372832752
2022102306,3,1,10,25,85,11.8166666666667,"3-6 min","visitante",1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,-3,"GB",1,0,0.428333988819576
2022110603,4,2,8,12,98,7.41666666666667,"6-9 min","visitante",1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,-9,"rival",1,1,0.871082077430373
2022092512,1,2,12,14,24,3.78333333333333,"9-12 min","visitante",1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,-3,"rival",1,1,0.639605941020367
2022110603,4,1,10,34,76,10.0833333333333,"3-6 min","visitante",1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,-9,"rival",1,0,0.349180847576861
2022110603,4,1,10,43,53,13.75,"0-3 min","visitante",1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,-9,"GB",1,1,0.630707005548017
2022110603,3,3,4,39,71,14.1166666666667,"0-3 min","visitante",1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,-8,"GB",1,1,0.778165864237294
2022100211,1,1,10,40,50,3.86666666666667,"9-12 min","local",1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,-3,"rival",0,0,0.473173471951114
2022091112,1,3,8,40,50,2.73333333333333,"12-15 min","visitante",1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,"rival",1,1,0.907378031039774
2022100900,2,1,10,29,81,0.633333333333333,"12-15 min","local",1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,7,"rival",1,1,0.77472787192833
2022100211,3,3,10,19,91,14.8,"0-3 min","local",1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,-3,"GB",1,1,0.720149626013149
2022103012,3,1,10,44,54,13.2333333333333,"0-3 min","visitante",1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,-17,"rival",0,0,0.316630589980537
2022092512,1,1,10,25,85,9.08333333333333,"3-6 min","visitante",1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,-3,"GB",0,0,0.469845612600958
2022092512,3,2,11,39,49,4.98333333333333,"9-12 min","visitante",1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,8,"GB",1,1,0.76789092759451
2022100900,1,1,10,25,85,0.15,"12-15 min","local",1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,7,"GB",0,1,0.672111592186571
2022091112,4,1,10,49,59,4.6,"9-12 min","visitante",1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-16,"rival",1,1,0.804491612365163
2022100211,2,1,10,20,30,9.86666666666667,"3-6 min","local",1,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,4,"GB",1,1,0.533641453044189
2022103012,4,2,10,37,73,0.9,"12-15 min","visitante",1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,-10,"rival",1,1,0.923435021350811
2022100211,2,2,5,35,75,15,"0-3 min","local",1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,-3,"rival",0,1,0.583463447647401
2022100211,3,1,10,21,89,4.8,"9-12 min","local",1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,-3,"GB",1,0,0.459911288369511
2022102306,4,2,10,46,56,0.0833333333333333,"12-15 min","visitante",1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,-2,"GB",1,1,0.953243019996709
2022110603,1,3,1,1,109,0.65,"12-15 min","visitante",1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,"rival",0,0,0.408387878973787
2022091112,2,2,3,13,97,10.8,"3-6 min","visitante",1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-7,"rival",1,0,0.472292089158795
2022091812,1,2,4,31,79,4.08333333333333,"9-12 min","local",1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,-4,"GB",0,0,0.473364148811942
2022103012,2,3,1,43,53,12.0833333333333,"0-3 min","visitante",1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,-14,"GB",0,0,0.341176566655599
2022103012,1,3,2,36,74,12.6666666666667,"0-3 min","visitante",1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,"GB",1,1,0.640028209407361
2022100900,4,2,8,47,63,4.08333333333333,"9-12 min","local",1,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,-7,"GB",1,1,0.61473151320773
2022102306,1,2,4,4,106,6.75,"6-9 min","visitante",1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,"rival",1,0,0.500252854657947
2022110603,1,3,10,25,35,9.93333333333333,"3-6 min","visitante",1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,"GB",1,1,0.84373387916182
2022110603,1,1,10,33,77,6.5,"6-9 min","visitante",1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,"rival",0,0,0.276076274919134
2022110603,2,4,1,1,11,15,"0-3 min","visitante",1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,"rival",1,0,0.389691234352226
2022100211,1,1,10,20,90,5,"9-12 min","local",1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,-3,"GB",0,0,0.347206531304759
2022110603,3,1,10,23,33,10.1,"3-6 min","visitante",1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,-8,"rival",0,0,0.445955409891864
2022101602,3,1,10,30,80,8.1,"6-9 min","local",1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-7,"GB",1,0,0.442318700649683
2022092512,3,1,10,25,35,6.36666666666667,"6-9 min","visitante",1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,8,"GB",1,1,0.513127195496538
2022110603,3,3,11,44,54,12.1166666666667,"0-3 min","visitante",1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,-8,"rival",1,1,0.881572898924184
2022100211,4,1,10,25,35,11.2333333333333,"3-6 min","local",1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,-7,"GB",1,1,0.519936866037874
2022103012,1,2,8,30,80,13.3333333333333,"0-3 min","visitante",1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,"GB",0,0,0.431379775631306
2022091112,3,3,1,27,37,13.7333333333333,"0-3 min","visitante",1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-17,"GB",0,1,0.636415515081228
2022101602,1,1,10,27,37,2.36666666666667,"12-15 min","local",1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,"GB",1,0,0.320706440770871
2022091112,3,1,10,22,88,6.88333333333333,"6-9 min","visitante",1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-20,"rival",0,0,0.456805668957039
2022110603,4,1,10,14,96,8.06666666666667,"6-9 min","visitante",1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,-9,"rival",1,1,0.754021570842694
2022110603,2,2,3,19,91,8.06666666666667,"6-9 min","visitante",1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,"GB",1,0,0.357270963116739
2022100211,3,1,10,37,73,4.21666666666667,"9-12 min","local",1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,-3,"GB",0,0,0.471461213956601
2022091112,2,3,7,7,103,8.65,"6-9 min","visitante",1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-7,"rival",1,1,0.880356890208497
2022103012,4,2,1,26,36,2.11666666666667,"12-15 min","visitante",1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,-10,"GB",1,1,0.863869790815543
2022110603,1,2,10,25,35,10,"3-6 min","visitante",1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,"GB",1,0,0.50097834598605
2022101602,3,2,8,49,59,6.58333333333333,"6-9 min","local",1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,-7,"rival",1,1,0.577704962129577
2022101602,2,1,10,47,57,0.433333333333333,"12-15 min","local",1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,-3,"rival",1,1,0.857122180514043
2022092512,1,1,10,12,22,4.55,"9-12 min","visitante",1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,-3,"rival",0,1,0.532544848181489
2022091112,2,1,9,9,101,10.1666666666667,"3-6 min","visitante",1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,"rival",0,1,0.7331563257305
2022110603,1,2,1,1,109,0.7,"12-15 min","visitante",1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,"rival",1,0,0.356725554752043
2022092512,3,2,9,26,36,13.75,"0-3 min","visitante",1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,11,"GB",0,0,0.356014075176587
2022091812,2,2,2,33,77,8.21666666666667,"6-9 min","local",1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3,"rival",0,1,0.651198969622453
2022103012,1,2,10,20,90,3.31666666666667,"9-12 min","visitante",1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,-7,"GB",1,1,0.678557739358718
2022091812,2,2,2,46,64,9.48333333333333,"3-6 min","local",1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3,"rival",0,1,0.689597394729115
