"gameId","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","gameClock_mod","timeCategory","estadio","diferencia","yardlineSide_mod","truth","estimate","probabilidades"
2022091801,1,1,10,10,100,13.5333333333333,"0-3 min","local",0,"CLE",1,0,0.0613583893462505
2022100902,4,1,10,44,66,6.13333333333333,"6-9 min","local",-2,"rival",1,1,0.47498141907025
2022101601,3,3,9,37,73,9.41666666666667,"3-6 min","local",-11,"CLE",1,1,0.997661694695285
2022092200,4,2,7,42,52,7.9,"6-9 min","local",9,"CLE",1,1,0.52830440076326
2022102300,1,1,10,44,54,13.7166666666667,"0-3 min","visitante",0,"CLE",0,1,0.866249013747988
2022091801,4,3,7,39,49,2.36666666666667,"12-15 min","local",7,"rival",1,1,0.814761144723549
2022102300,1,1,10,18,92,11.95,"3-6 min","visitante",0,"rival",0,0,0.156447627072274
2022091801,3,1,10,20,30,5.45,"9-12 min","local",3,"CLE",0,1,0.567342760736099
2022091101,4,3,4,17,27,7.01666666666667,"6-9 min","visitante",6,"rival",0,1,0.85233754274779
2022101601,4,1,10,17,27,4.38333333333333,"9-12 min","local",-16,"CLE",1,1,0.872673419012321
2022100201,4,1,10,38,72,6.03333333333333,"6-9 min","visitante",0,"CLE",0,0,0.253925629243733
2022103100,2,1,10,37,47,0.666666666666667,"12-15 min","local",8,"CLE",1,1,0.670410090700154
2022102300,1,2,2,2,108,8.43333333333333,"6-9 min","visitante",0,"rival",0,0,0.366903302188892
2022091101,1,4,3,36,46,9.33333333333333,"3-6 min","visitante",0,"rival",1,1,0.861382257009391
2022100902,1,1,10,36,74,13.6,"0-3 min","local",0,"CLE",0,1,0.855760758836731
2022091801,1,2,2,4,14,5.58333333333333,"9-12 min","local",0,"rival",0,1,0.417475797848456
2022100201,1,1,10,42,52,13.3833333333333,"0-3 min","visitante",0,"rival",0,1,0.945846415424274
2022100902,3,2,2,18,28,3.11666666666667,"9-12 min","local",-6,"rival",1,0,0.128162999333155
2022100201,2,3,1,10,100,9.1,"3-6 min","visitante",-10,"rival",0,0,0.183569218441472
2022102300,4,1,10,35,75,10.9,"3-6 min","visitante",-10,"CLE",0,0,0.124663212225925
2022100902,2,1,10,27,83,0.516666666666667,"12-15 min","local",4,"rival",1,1,0.771646298758427
2022103100,4,1,10,11,21,9.55,"3-6 min","local",19,"rival",0,0,0.0180854119919098
2022091101,4,3,4,31,79,4.21666666666667,"9-12 min","visitante",2,"CLE",1,1,0.819122363162383
2022102300,1,2,8,46,56,13.15,"0-3 min","visitante",0,"CLE",1,1,0.967157584834589
2022092200,2,2,7,50,60,2,"12-15 min","local",-1,"centro",0,0,0.203677371295729
2022102300,3,2,15,35,45,12.7,"0-3 min","visitante",-3,"CLE",1,1,0.940139712900803
2022091801,4,1,10,25,85,0.366666666666667,"12-15 min","local",-1,"CLE",1,1,0.939342535195348
2022092200,3,2,5,25,85,0.383333333333333,"12-15 min","local",2,"CLE",0,1,0.64336099987823
2022101601,4,4,8,34,44,2.68333333333333,"12-15 min","local",-23,"CLE",1,1,0.992654236229122
2022092200,4,1,8,8,102,11.5333333333333,"3-6 min","local",2,"rival",0,0,0.167985914438595
2022100902,1,1,10,48,62,8.26666666666667,"6-9 min","local",7,"CLE",0,0,0.0580196701354475
2022103100,4,3,2,25,85,12.6833333333333,"0-3 min","local",19,"CLE",0,0,0.0453188815886565
2022100201,4,1,10,41,51,1.6,"12-15 min","visitante",-3,"rival",1,1,0.94311055658445
2022091801,4,3,2,33,77,12.9833333333333,"0-3 min","local",0,"CLE",1,0,0.21259829059372
2022102300,1,1,10,25,35,3.45,"9-12 min","visitante",4,"CLE",1,0,0.0956807046916713
2022100902,1,2,6,29,39,6.51666666666667,"6-9 min","local",7,"rival",1,0,0.18100687146948
2022102300,2,1,10,12,98,14.1,"0-3 min","visitante",7,"CLE",0,0,0.0236664640033507
2022100201,3,2,10,22,32,13.85,"0-3 min","visitante",0,"CLE",0,0,0.274066690921191
2022091801,4,2,15,39,49,5.65,"9-12 min","local",7,"rival",0,1,0.736307801110205
2022091101,2,1,10,22,32,9.31666666666667,"3-6 min","visitante",7,"CLE",1,0,0.117634983975656
2022091101,4,2,6,19,29,7.71666666666667,"6-9 min","visitante",6,"rival",0,0,0.248052543219757
2022101601,2,2,7,24,86,15,"0-3 min","local",0,"rival",0,1,0.771405466257083
2022092200,3,1,10,16,26,2.76666666666667,"12-15 min","local",-1,"rival",1,1,0.454916580021705
2022100201,2,2,5,14,96,9.8,"3-6 min","visitante",-10,"rival",0,1,0.802407182565802
2022101601,2,1,10,48,58,8.65,"6-9 min","local",0,"CLE",0,0,0.292234510939723
2022101601,1,3,4,21,31,3.78333333333333,"9-12 min","local",-3,"rival",0,1,0.981952570344997
2022091801,2,3,18,13,23,2,"12-15 min","local",7,"CLE",1,1,0.988619020710739
2022100201,4,2,4,31,79,12.3333333333333,"0-3 min","visitante",-4,"CLE",1,1,0.804618268745232
2022100902,3,1,10,26,36,3.83333333333333,"9-12 min","local",-6,"rival",0,0,0.132458232855674
2022092200,2,1,10,21,31,14.8166666666667,"0-3 min","local",0,"CLE",1,0,0.0638404257787648
2022100902,3,1,10,16,26,2.43333333333333,"12-15 min","local",-6,"rival",0,0,0.269233645468071
2022092200,2,4,2,31,79,0.566666666666667,"12-15 min","local",-1,"rival",1,1,0.731756634126802
2022100902,4,1,10,45,65,1.16666666666667,"12-15 min","local",-2,"rival",1,1,0.833477465947435
2022103100,4,2,10,11,21,8.85,"6-9 min","local",19,"rival",0,0,0.191187300202275
2022102300,3,3,2,29,81,4.78333333333333,"9-12 min","visitante",-10,"rival",1,0,0.24780399342411
2022092200,3,1,10,45,55,7.41666666666667,"6-9 min","local",-1,"rival",0,0,0.262301828476007
2022101601,2,3,5,34,44,2,"12-15 min","local",-7,"CLE",1,1,0.837056951364247
2022101601,3,3,12,23,87,10.65,"3-6 min","local",-11,"CLE",1,1,0.981877691190904
2022092200,4,2,2,15,95,12.8833333333333,"0-3 min","local",2,"rival",0,0,0.177045171535311
2022103100,2,1,10,47,63,3.41666666666667,"9-12 min","local",8,"rival",0,0,0.0695940592619463
2022091101,2,2,2,46,56,6.28333333333333,"6-9 min","visitante",7,"CLE",1,0,0.0240663746955181
2022100902,1,1,10,11,21,4.1,"9-12 min","local",7,"rival",1,0,0.0805024858586062
2022092200,4,1,10,39,49,8.53333333333333,"6-9 min","local",9,"CLE",0,0,0.0799062793862367
2022102300,2,3,18,17,93,8.91666666666667,"6-9 min","visitante",4,"CLE",1,1,0.977936893557394
2022103100,3,1,10,40,50,7.45,"6-9 min","local",18,"CLE",0,0,0.118681094209324
