"gameId","quarter","down","yardsToGo","yardlineNumber","absoluteYardlineNumber","gameClock_mod","timeCategory","estadio","diferencia","yardlineSide_mod","truth","estimate","probabilidades"
2022100901,1,1,10,25,35,2.68333333333333,"12-15 min","visitante",-7,"PIT",0,0,0.635941116607092
2022100210,1,2,10,25,85,3.41666666666667,"9-12 min","local",-3,"PIT",1,0,0.553258989833358
2022091806,3,1,10,14,24,0.683333333333333,"12-15 min","local",-11,"rival",0,1,0.862386379289499
2022102311,4,3,1,43,53,14.6666666666667,"0-3 min","visitante",-6,"PIT",0,0,0.0523086342138177
2022103008,3,2,10,17,93,6.71666666666667,"6-9 min","visitante",-18,"rival",1,0,0.621015202012884
2022091806,4,3,8,13,23,10.1333333333333,"3-6 min","local",-3,"PIT",1,1,0.997729923050806
2022101607,3,2,9,37,47,4.9,"9-12 min","local",1,"PIT",1,1,0.645507777815727
2022100901,4,2,6,44,54,3.41666666666667,"9-12 min","visitante",-35,"rival",1,0,0.627210271901201
2022092200,4,3,15,20,90,8.76666666666667,"6-9 min","visitante",-9,"PIT",1,1,0.934472556452899
2022100210,2,2,16,19,29,11.8666666666667,"3-6 min","local",-10,"PIT",1,1,0.686173049812784
2022092200,1,2,3,46,56,1.53333333333333,"12-15 min","visitante",-7,"PIT",1,1,0.793823519635011
2022100210,4,1,10,25,35,7.51666666666667,"6-9 min","local",3,"PIT",1,0,0.189145056632085
2022100210,3,1,4,4,14,8.75,"6-9 min","local",-4,"rival",1,0,0.208569769073816
2022091103,1,1,10,25,35,15,"0-3 min","visitante",0,"PIT",1,0,0.203453420082835
2022102311,4,2,10,28,38,1.91666666666667,"12-15 min","visitante",-6,"PIT",1,1,0.930174266431808
2022101607,1,2,2,42,52,13.4666666666667,"0-3 min","local",0,"PIT",1,1,0.742545907637533
2022102311,2,2,9,35,75,3.96666666666667,"9-12 min","visitante",-10,"rival",0,1,0.909347565192913
2022102311,3,3,3,34,76,7.13333333333333,"6-9 min","visitante",-6,"PIT",1,1,0.996757649083636
2022091103,2,1,9,9,19,10.9833333333333,"3-6 min","visitante",7,"rival",0,0,0.165509555402268
2022101607,2,1,10,49,59,8.08333333333333,"6-9 min","local",1,"rival",0,1,0.969883591647984
2022103008,1,1,10,18,28,3.93333333333333,"9-12 min","visitante",-7,"rival",1,1,0.661079396403759
2022100210,4,1,2,2,108,13.6833333333333,"0-3 min","local",3,"rival",1,0,0.404987816210327
2022103008,4,1,10,48,58,15,"0-3 min","visitante",-15,"rival",0,0,0.644723282112245
2022091103,4,2,10,30,40,11.5,"3-6 min","visitante",3,"rival",1,1,0.822013972491799
2022102311,2,2,7,31,79,12.5166666666667,"0-3 min","visitante",-13,"rival",1,0,0.415054653375917
2022100210,3,3,1,1,11,7.36666666666667,"6-9 min","local",-4,"rival",0,0,0.364582410079666
2022091103,2,2,7,44,66,12.4833333333333,"0-3 min","visitante",7,"PIT",0,0,0.307476070132722
2022100901,2,1,10,25,85,9.48333333333333,"3-6 min","visitante",-14,"PIT",0,0,0.280611350489507
2022101607,2,2,4,25,85,10.3166666666667,"3-6 min","local",1,"PIT",0,1,0.668573625316852
2022091103,3,1,10,25,35,4.68333333333333,"9-12 min","visitante",3,"PIT",1,0,0.147752603284936
2022101607,2,3,6,45,55,6.65,"6-9 min","local",1,"rival",1,1,0.974170453688111
2022103008,3,2,10,42,52,0.0666666666666667,"12-15 min","visitante",-15,"PIT",1,1,0.89332749570812
2022100901,2,1,10,46,64,6.1,"6-9 min","visitante",-21,"PIT",1,1,0.988064356099428
2022100210,2,3,18,26,36,3.16666666666667,"9-12 min","local",-7,"PIT",1,1,0.996276713439643
2022100901,3,1,10,48,58,14.3166666666667,"0-3 min","visitante",-28,"PIT",0,1,0.978395793161436
2022101607,1,1,10,47,57,12.8833333333333,"0-3 min","local",0,"PIT",1,1,0.9156642005346
2022101607,1,1,10,20,90,11.1666666666667,"3-6 min","local",0,"rival",0,0,0.28355292352253
2022102311,2,1,10,40,50,7.98333333333333,"6-9 min","visitante",-10,"PIT",1,1,0.951711338417994
2022091806,2,3,10,48,58,13.6666666666667,"0-3 min","local",-3,"PIT",1,1,0.983859316897679
2022091103,5,2,10,45,65,0.35,"12-15 min","visitante",0,"rival",1,1,0.835642449000557
2022102311,2,3,12,38,72,3.23333333333333,"9-12 min","visitante",-10,"rival",1,1,0.996571551923893
2022091103,4,3,2,37,47,12.2333333333333,"0-3 min","visitante",3,"rival",1,1,0.992322700428758
2022092200,3,1,10,42,52,12.6666666666667,"0-3 min","visitante",1,"PIT",0,1,0.879734770883271
2022101607,1,3,11,21,89,9.58333333333333,"3-6 min","local",0,"rival",1,1,0.97463275986361
2022100210,1,2,4,31,79,14.3833333333333,"0-3 min","local",0,"PIT",1,0,0.169431986032818
2022101607,4,2,8,31,79,12.95,"0-3 min","local",1,"PIT",0,0,0.59378300615826
2022091103,2,1,10,8,102,5.4,"9-12 min","visitante",14,"PIT",1,0,0.137041743512895
2022092200,1,1,10,48,62,8.61666666666667,"6-9 min","visitante",0,"rival",0,1,0.767996209379632
2022101607,1,2,6,6,104,7.73333333333333,"6-9 min","local",0,"rival",1,1,0.709989506578049
2022100210,1,1,10,48,62,12.3166666666667,"0-3 min","local",0,"PIT",0,1,0.700373653129195
2022103008,1,1,15,42,68,6.96666666666667,"6-9 min","visitante",-7,"PIT",1,1,0.790929791276999
2022101607,4,3,13,26,84,12.2333333333333,"0-3 min","local",1,"PIT",1,1,0.871209490616847
2022092200,4,2,10,25,85,8.85,"6-9 min","visitante",-9,"PIT",1,0,0.532964735419848
2022103008,4,1,10,41,69,11.6666666666667,"3-6 min","visitante",-22,"PIT",1,0,0.482950516317134
2022100901,3,1,10,25,35,15,"0-3 min","visitante",-28,"PIT",1,1,0.87911241793404
